countyFIPS,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school
48263,139.0,139.0,22.0,15.8,5.0,3.6,59.0,42.4,51.0,36.7,2.0,1.4
48265,10196.0,10196.0,772.0,7.6,672.0,6.6,4369.0,42.9,2311.0,22.7,2072.0,20.3
48267,722.0,722.0,45.0,6.2,22.0,3.0,359.0,49.7,243.0,33.7,53.0,7.3
48269,62.0,62.0,9.0,14.5,0.0,0.0,30.0,48.4,20.0,32.3,3.0,4.8
48271,892.0,892.0,30.0,3.4,33.0,3.7,388.0,43.5,118.0,13.2,323.0,36.2
48273,10937.0,10937.0,588.0,5.4,339.0,3.1,3458.0,31.6,1545.0,14.1,5007.0,45.8
48275,925.0,925.0,61.0,6.6,10.0,1.1,538.0,58.2,195.0,21.1,121.0,13.1
48277,11354.0,11354.0,637.0,5.6,614.0,5.4,5117.0,45.1,2634.0,23.2,2352.0,20.7
48279,3384.0,3384.0,151.0,4.5,210.0,6.2,1803.0,53.3,751.0,22.2,469.0,13.9
48281,4931.0,4931.0,273.0,5.5,213.0,4.3,2218.0,45.0,1383.0,28.0,844.0,17.1
48283,1566.0,1566.0,97.0,6.2,80.0,5.1,644.0,41.1,408.0,26.1,337.0,21.5
48285,4824.0,4824.0,491.0,10.2,319.0,6.6,2249.0,46.6,1006.0,20.9,759.0,15.7
48287,4041.0,4041.0,313.0,7.7,176.0,4.4,1848.0,45.7,1217.0,30.1,487.0,12.1
48289,3657.0,3657.0,287.0,7.8,224.0,6.1,1739.0,47.6,888.0,24.3,519.0,14.2
48291,18991.0,18991.0,1296.0,6.8,1345.0,7.1,9406.0,49.5,4640.0,24.4,2304.0,12.1
48293,4840.0,4840.0,266.0,5.5,278.0,5.7,2194.0,45.3,1327.0,27.4,775.0,16.0
48295,771.0,771.0,50.0,6.5,80.0,10.4,381.0,49.4,204.0,26.5,56.0,7.3
48297,2170.0,2170.0,103.0,4.7,44.0,2.0,1119.0,51.6,669.0,30.8,235.0,10.8
48299,2588.0,2588.0,133.0,5.1,124.0,4.8,1371.0,53.0,564.0,21.8,396.0,15.3
48301,0.0,0.0,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
48303,100771.0,100771.0,4802.0,4.8,4341.0,4.3,32215.0,32.0,15824.0,15.7,43589.0,43.3
48305,1500.0,1500.0,87.0,5.8,106.0,7.1,751.0,50.1,337.0,22.5,219.0,14.6
48307,1594.0,1594.0,59.0,3.7,110.0,6.9,824.0,51.7,422.0,26.5,179.0,11.2
48309,74452.0,74452.0,3976.0,5.3,3666.0,4.9,27350.0,36.7,13116.0,17.6,26344.0,35.4
48311,149.0,149.0,13.0,8.7,4.0,2.7,93.0,62.4,30.0,20.1,9.0,6.0
48313,2763.0,2763.0,227.0,8.2,108.0,3.9,1630.0,59.0,548.0,19.8,250.0,9.0
48315,1795.0,1795.0,55.0,3.1,76.0,4.2,832.0,46.4,541.0,30.1,291.0,16.2
48317,1555.0,1555.0,92.0,5.9,153.0,9.8,804.0,51.7,319.0,20.5,187.0,12.0
48319,773.0,773.0,11.0,1.4,73.0,9.4,359.0,46.4,314.0,40.6,16.0,2.1
48321,8868.0,8868.0,732.0,8.3,528.0,6.0,4456.0,50.2,1906.0,21.5,1246.0,14.1
48323,16324.0,16324.0,1077.0,6.6,997.0,6.1,7945.0,48.7,4085.0,25.0,2220.0,13.6
48325,12535.0,12535.0,754.0,6.0,834.0,6.7,5073.0,40.5,3160.0,25.2,2714.0,21.7
48327,331.0,331.0,15.0,4.5,25.0,7.6,239.0,72.2,23.0,6.9,29.0,8.8
48329,42598.0,42598.0,2525.0,5.9,2333.0,5.5,20857.0,49.0,8633.0,20.3,8250.0,19.4
48331,5826.0,5826.0,206.0,3.5,330.0,5.7,2668.0,45.8,1644.0,28.2,978.0,16.8
48333,1198.0,1198.0,55.0,4.6,36.0,3.0,642.0,53.6,327.0,27.3,138.0,11.5
48335,2062.0,2062.0,88.0,4.3,112.0,5.4,745.0,36.1,823.0,39.9,294.0,14.3
48337,4047.0,4047.0,172.0,4.3,358.0,8.8,2140.0,52.9,872.0,21.5,505.0,12.5
48339,146483.0,146483.0,9574.0,6.5,7793.0,5.3,67638.0,46.2,34764.0,23.7,26714.0,18.2
48341,6121.0,6121.0,146.0,2.4,384.0,6.3,3248.0,53.1,1360.0,22.2,983.0,16.1
48343,2832.0,2832.0,227.0,8.0,97.0,3.4,1378.0,48.7,682.0,24.1,448.0,15.8
48345,256.0,256.0,0.0,0.0,14.0,5.5,154.0,60.2,68.0,26.6,20.0,7.8
48347,22187.0,22187.0,1060.0,4.8,987.0,4.4,6647.0,30.0,3025.0,13.6,10468.0,47.2
48349,11844.0,11844.0,506.0,4.3,735.0,6.2,5767.0,48.7,2858.0,24.1,1978.0,16.7
48351,2811.0,2811.0,97.0,3.5,103.0,3.7,1290.0,45.9,1124.0,40.0,197.0,7.0
48353,3457.0,3457.0,155.0,4.5,270.0,7.8,1820.0,52.6,752.0,21.8,460.0,13.3
48355,92075.0,92075.0,4782.0,5.2,5055.0,5.5,40268.0,43.7,19616.0,21.3,22354.0,24.3
48357,2882.0,2882.0,219.0,7.6,126.0,4.4,1417.0,49.2,796.0,27.6,324.0,11.2
48359,720.0,720.0,6.0,0.8,17.0,2.4,373.0,51.8,283.0,39.3,41.0,5.7
48361,20278.0,20278.0,1500.0,7.4,1365.0,6.7,9055.0,44.7,4670.0,23.0,3688.0,18.2
48363,6250.0,6250.0,469.0,7.5,319.0,5.1,3024.0,48.4,1624.0,26.0,814.0,13.0
48365,5469.0,5469.0,255.0,4.7,234.0,4.3,2815.0,51.5,1136.0,20.8,1029.0,18.8
48367,31924.0,31924.0,1962.0,6.1,1605.0,5.0,15170.0,47.5,7094.0,22.2,6093.0,19.1
48369,2558.0,2558.0,141.0,5.5,171.0,6.7,1288.0,50.4,647.0,25.3,311.0,12.2
48371,3559.0,3559.0,172.0,4.8,231.0,6.5,1795.0,50.4,839.0,23.6,522.0,14.7
48373,8497.0,8497.0,430.0,5.1,519.0,6.1,4386.0,51.6,2016.0,23.7,1146.0,13.5
48375,32144.0,32144.0,2350.0,7.3,2121.0,6.6,14818.0,46.1,6398.0,19.9,6457.0,20.1
48377,1687.0,1687.0,48.0,2.8,96.0,5.7,885.0,52.5,567.0,33.6,91.0,5.4
48379,2214.0,2214.0,171.0,7.7,240.0,10.8,1005.0,45.4,495.0,22.4,303.0,13.7
48381,36372.0,36372.0,2045.0,5.6,1895.0,5.2,14162.0,38.9,7350.0,20.2,10920.0,30.0
48383,938.0,938.0,67.0,7.1,50.0,5.3,596.0,63.5,200.0,21.3,25.0,2.7
48385,555.0,555.0,60.0,10.8,102.0,18.4,177.0,31.9,160.0,28.8,56.0,10.1
48387,2474.0,2474.0,115.0,4.6,103.0,4.2,1320.0,53.4,569.0,23.0,367.0,14.8
48389,3017.0,3017.0,144.0,4.8,177.0,5.9,1570.0,52.0,692.0,22.9,434.0,14.4
48391,1588.0,1588.0,73.0,4.6,119.0,7.5,718.0,45.2,424.0,26.7,254.0,16.0
48393,272.0,272.0,12.0,4.4,2.0,0.7,119.0,43.8,120.0,44.1,19.0,7.0
48395,4164.0,4164.0,286.0,6.9,122.0,2.9,2162.0,51.9,896.0,21.5,698.0,16.8
48397,26444.0,26444.0,1214.0,4.6,1274.0,4.8,12219.0,46.2,6531.0,24.7,5206.0,19.7
48399,2322.0,2322.0,92.0,4.0,173.0,7.5,1129.0,48.6,696.0,30.0,232.0,10.0
48401,11143.0,11143.0,708.0,6.4,597.0,5.4,5473.0,49.1,2756.0,24.7,1609.0,14.4
48403,1907.0,1907.0,72.0,3.8,115.0,6.0,844.0,44.3,606.0,31.8,270.0,14.2
48405,1583.0,1583.0,118.0,7.5,59.0,3.7,779.0,49.2,435.0,27.5,192.0,12.1
48407,5390.0,5390.0,350.0,6.5,439.0,8.1,2967.0,55.0,1144.0,21.2,490.0,9.1
48409,16444.0,16444.0,904.0,5.5,994.0,6.0,8462.0,51.5,3971.0,24.1,2113.0,12.8
48411,1262.0,1262.0,76.0,6.0,48.0,3.8,557.0,44.1,461.0,36.5,120.0,9.5
48413,804.0,804.0,98.0,12.2,59.0,7.3,443.0,55.1,156.0,19.4,48.0,6.0
48415,4451.0,4451.0,381.0,8.6,213.0,4.8,1957.0,44.0,1100.0,24.7,800.0,18.0
48417,867.0,867.0,74.0,8.5,65.0,7.5,295.0,34.0,279.0,32.2,154.0,17.8
48419,6281.0,6281.0,419.0,6.7,344.0,5.5,3109.0,49.5,1706.0,27.2,703.0,11.2
48421,674.0,674.0,44.0,6.5,47.0,7.0,274.0,40.7,186.0,27.6,123.0,18.2
48423,59669.0,59669.0,3043.0,5.1,3595.0,6.0,24659.0,41.3,12429.0,20.8,15943.0,26.7
48425,1914.0,1914.0,263.0,13.7,77.0,4.0,942.0,49.2,392.0,20.5,240.0,12.5
48427,19425.0,19425.0,1538.0,7.9,1374.0,7.1,8960.0,46.1,4767.0,24.5,2786.0,14.3
48429,1925.0,1925.0,83.0,4.3,165.0,8.6,977.0,50.8,499.0,25.9,201.0,10.4
48431,239.0,239.0,0.0,0.0,10.0,4.2,137.0,57.3,89.0,37.2,3.0,1.3
48433,359.0,359.0,27.0,7.5,0.0,0.0,175.0,48.7,118.0,32.9,39.0,10.9
48435,790.0,790.0,59.0,7.5,60.0,7.6,375.0,47.5,172.0,21.8,124.0,15.7
48437,2019.0,2019.0,144.0,7.1,111.0,5.5,838.0,41.5,516.0,25.6,410.0,20.3
48439,561967.0,561967.0,33406.0,5.9,29814.0,5.3,244169.0,43.4,119528.0,21.3,135050.0,24.0
48441,38004.0,38004.0,2375.0,6.2,2166.0,5.7,14355.0,37.8,6590.0,17.3,12518.0,32.9
48443,139.0,139.0,0.0,0.0,34.0,24.5,46.0,33.1,25.0,18.0,34.0,24.5
48445,2938.0,2938.0,165.0,5.6,154.0,5.2,1715.0,58.4,592.0,20.1,312.0,10.6
48447,283.0,283.0,13.0,4.6,2.0,0.7,120.0,42.4,110.0,38.9,38.0,13.4
48449,8707.0,8707.0,376.0,4.3,506.0,5.8,4508.0,51.8,2146.0,24.6,1171.0,13.4
48451,30363.0,30363.0,1667.0,5.5,1418.0,4.7,12785.0,42.1,5676.0,18.7,8817.0,29.0
48453,313516.0,313516.0,21744.0,6.9,14249.0,4.5,121324.0,38.7,53551.0,17.1,102648.0,32.7
48455,2700.0,2700.0,155.0,5.7,124.0,4.6,1478.0,54.7,585.0,21.7,358.0,13.3
48457,3644.0,3644.0,155.0,4.3,196.0,5.4,1718.0,47.1,966.0,26.5,609.0,16.7
48459,9445.0,9445.0,680.0,7.2,516.0,5.5,4567.0,48.4,2249.0,23.8,1433.0,15.2
48461,1042.0,1042.0,171.0,16.4,7.0,0.7,452.0,43.4,252.0,24.2,160.0,15.4
48463,6832.0,6832.0,413.0,6.0,368.0,5.4,3047.0,44.6,1704.0,24.9,1300.0,19.0
48465,13154.0,13154.0,649.0,4.9,694.0,5.3,6318.0,48.0,3063.0,23.3,2430.0,18.5
48467,12075.0,12075.0,514.0,4.3,759.0,6.3,5744.0,47.6,3296.0,27.3,1762.0,14.6
48469,23040.0,23040.0,1150.0,5.0,1187.0,5.2,11104.0,48.2,5282.0,22.9,4317.0,18.7
48471,20592.0,20592.0,748.0,3.6,656.0,3.2,4687.0,22.8,2300.0,11.2,12201.0,59.3
48473,16881.0,16881.0,925.0,5.5,503.0,3.0,5557.0,32.9,2522.0,14.9,7374.0,43.7
48475,2740.0,2740.0,101.0,3.7,223.0,8.1,1525.0,55.7,677.0,24.7,214.0,7.8
48477,8715.0,8715.0,576.0,6.6,505.0,5.8,3237.0,37.1,1691.0,19.4,2706.0,31.0
48479,89201.0,89201.0,5279.0,5.9,5380.0,6.0,41358.0,46.4,20306.0,22.8,16878.0,18.9
48481,10003.0,10003.0,339.0,3.4,642.0,6.4,4918.0,49.2,2542.0,25.4,1562.0,15.6
48483,1246.0,1246.0,90.0,7.2,100.0,8.0,672.0,53.9,234.0,18.8,150.0,12.0
48485,32674.0,32674.0,2052.0,6.3,1854.0,5.7,13410.0,41.0,6023.0,18.4,9335.0,28.6
48487,3047.0,3047.0,155.0,5.1,174.0,5.7,1319.0,43.3,740.0,24.3,659.0,21.6
48489,5249.0,5249.0,232.0,4.4,271.0,5.2,2474.0,47.1,1545.0,29.4,727.0,13.9
48491,143217.0,143217.0,10215.0,7.1,7586.0,5.3,65041.0,45.4,31640.0,22.1,28735.0,20.1
48493,11590.0,11590.0,596.0,5.1,421.0,3.6,5538.0,47.8,2983.0,25.7,2052.0,17.7
48495,1906.0,1906.0,79.0,4.1,183.0,9.6,948.0,49.7,564.0,29.6,132.0,6.9
48497,15351.0,15351.0,956.0,6.2,648.0,4.2,7385.0,48.1,3849.0,25.1,2513.0,16.4
48499,8821.0,8821.0,365.0,4.1,409.0,4.6,4223.0,47.9,2021.0,22.9,1803.0,20.4
48501,2203.0,2203.0,119.0,5.4,169.0,7.7,1435.0,65.1,336.0,15.3,144.0,6.5
48503,4267.0,4267.0,321.0,7.5,251.0,5.9,2143.0,50.2,1020.0,23.9,532.0,12.5
48505,4156.0,4156.0,377.0,9.1,413.0,9.9,2236.0,53.8,905.0,21.8,225.0,5.4
48507,3076.0,3076.0,258.0,8.4,66.0,2.1,1646.0,53.5,690.0,22.4,416.0,13.5
49001,1886.0,1886.0,67.0,3.6,99.0,5.2,997.0,52.9,464.0,24.6,259.0,13.7
49003,15879.0,15879.0,922.0,5.8,1054.0,6.6,7716.0,48.6,3681.0,23.2,2506.0,15.8
49005,47442.0,47442.0,2288.0,4.8,2120.0,4.5,16301.0,34.4,8309.0,17.5,18424.0,38.8
49007,5666.0,5666.0,375.0,6.6,247.0,4.4,2509.0,44.3,1203.0,21.2,1332.0,23.5
49009,125.0,125.0,7.0,5.6,0.0,0.0,78.0,62.4,29.0,23.2,11.0,8.8
49011,111463.0,111463.0,7008.0,6.3,6336.0,5.7,50710.0,45.5,23847.0,21.4,23562.0,21.1
49013,5898.0,5898.0,507.0,8.6,383.0,6.5,3018.0,51.2,1402.0,23.8,588.0,10.0
49015,3004.0,3004.0,264.0,8.8,202.0,6.7,1512.0,50.3,734.0,24.4,292.0,9.7
49017,1061.0,1061.0,62.0,5.8,61.0,5.7,528.0,49.8,295.0,27.8,115.0,10.8
49019,1803.0,1803.0,217.0,12.0,78.0,4.3,875.0,48.5,343.0,19.0,290.0,16.1
49021,16818.0,16818.0,1016.0,6.0,880.0,5.2,6006.0,35.7,3146.0,18.7,5770.0,34.3
49023,3393.0,3393.0,212.0,6.2,207.0,6.1,1659.0,48.9,950.0,28.0,365.0,10.8
49025,1557.0,1557.0,152.0,9.8,77.0,4.9,668.0,42.9,525.0,33.7,135.0,8.7
49027,3622.0,3622.0,251.0,6.9,180.0,5.0,1850.0,51.1,956.0,26.4,385.0,10.6
49029,4260.0,4260.0,302.0,7.1,247.0,5.8,1839.0,43.2,982.0,23.1,890.0,20.9
49031,419.0,419.0,38.0,9.1,18.0,4.3,206.0,49.2,143.0,34.1,14.0,3.3
49033,755.0,755.0,0.0,0.0,57.0,7.5,431.0,57.1,187.0,24.8,80.0,10.6
49035,327179.0,327179.0,22023.0,6.7,17550.0,5.4,138379.0,42.3,67839.0,20.7,81388.0,24.9
49037,4780.0,4780.0,227.0,4.7,273.0,5.7,2246.0,47.0,1335.0,27.9,699.0,14.6
49039,9552.0,9552.0,445.0,4.7,499.0,5.2,3324.0,34.8,2148.0,22.5,3136.0,32.8
49041,6122.0,6122.0,419.0,6.8,258.0,4.2,3178.0,51.9,1487.0,24.3,780.0,12.7
49043,10469.0,10469.0,729.0,7.0,410.0,3.9,5134.0,49.0,2573.0,24.6,1623.0,15.5
49045,20353.0,20353.0,1339.0,6.6,923.0,4.5,10001.0,49.1,5050.0,24.8,3040.0,14.9
49047,10761.0,10761.0,976.0,9.1,686.0,6.4,5521.0,51.3,2393.0,22.2,1185.0,11.0
49049,231665.0,231665.0,12954.0,5.6,11081.0,4.8,89152.0,38.5,43059.0,18.6,75419.0,32.6
49051,9330.0,9330.0,656.0,7.0,410.0,4.4,4629.0,49.6,2139.0,22.9,1496.0,16.0
49053,45114.0,45114.0,2872.0,6.4,2106.0,4.7,19735.0,43.7,9766.0,21.6,10635.0,23.6
49055,649.0,649.0,23.0,3.5,22.0,3.4,336.0,51.8,198.0,30.5,70.0,10.8
49057,71431.0,71431.0,3865.0,5.4,3841.0,5.4,32035.0,44.8,15647.0,21.9,16043.0,22.5
50001,9428.0,9428.0,505.0,5.4,337.0,3.6,2925.0,31.0,1644.0,17.4,4017.0,42.6
50003,8021.0,8021.0,478.0,6.0,334.0,4.2,3236.0,40.3,1743.0,21.7,2230.0,27.8
50005,6708.0,6708.0,448.0,6.7,325.0,4.8,2806.0,41.8,1467.0,21.9,1662.0,24.8
50007,46028.0,46028.0,2751.0,6.0,1775.0,3.9,12475.0,27.1,7985.0,17.3,21042.0,45.7
50009,1123.0,1123.0,66.0,5.9,47.0,4.2,502.0,44.7,313.0,27.9,195.0,17.4
50011,10252.0,10252.0,839.0,8.2,494.0,4.8,4913.0,47.9,2515.0,24.5,1491.0,14.5
50013,1311.0,1311.0,74.0,5.6,43.0,3.3,517.0,39.4,366.0,27.9,311.0,23.7
50015,5957.0,5957.0,361.0,6.1,212.0,3.6,2441.0,41.0,1191.0,20.0,1752.0,29.4
50017,5854.0,5854.0,375.0,6.4,346.0,5.9,2405.0,41.1,1314.0,22.4,1414.0,24.2
50019,5253.0,5253.0,355.0,6.8,282.0,5.4,2362.0,45.0,1288.0,24.5,966.0,18.4
50021,12795.0,12795.0,756.0,5.9,432.0,3.4,4706.0,36.8,2793.0,21.8,4108.0,32.1
50023,13756.0,13756.0,879.0,6.4,712.0,5.2,5213.0,37.9,2868.0,20.8,4084.0,29.7
50025,8851.0,8851.0,597.0,6.7,319.0,3.6,3680.0,41.6,1868.0,21.1,2387.0,27.0
50027,10734.0,10734.0,800.0,7.5,659.0,6.1,4559.0,42.5,2595.0,24.2,2121.0,19.8
51001,6289.0,6289.0,234.0,3.7,261.0,4.2,3166.0,50.3,1424.0,22.6,1204.0,19.1
51003,30066.0,30066.0,1659.0,5.5,1228.0,4.1,9828.0,32.7,4869.0,16.2,12482.0,41.5
51005,2789.0,2789.0,96.0,3.4,174.0,6.2,1250.0,44.8,817.0,29.3,452.0,16.2
51007,2842.0,2842.0,242.0,8.5,106.0,3.7,1277.0,44.9,814.0,28.6,403.0,14.2
51009,6937.0,6937.0,426.0,6.1,231.0,3.3,2821.0,40.7,1389.0,20.0,2070.0,29.8
51011,3414.0,3414.0,248.0,7.3,126.0,3.7,1547.0,45.3,873.0,25.6,620.0,18.2
51013,47747.0,47747.0,4584.0,9.6,2481.0,5.2,16337.0,34.2,7113.0,14.9,17232.0,36.1
51015,14635.0,14635.0,850.0,5.8,801.0,5.5,6699.0,45.8,3659.0,25.0,2626.0,17.9
51017,674.0,674.0,36.0,5.3,80.0,11.9,295.0,43.8,158.0,23.4,105.0,15.6
51019,16849.0,16849.0,771.0,4.6,985.0,5.8,7120.0,42.3,4067.0,24.1,3906.0,23.2
51021,1184.0,1184.0,39.0,3.3,113.0,9.5,367.0,31.0,340.0,28.7,325.0,27.4
51023,7157.0,7157.0,403.0,5.6,268.0,3.7,3147.0,44.0,1909.0,26.7,1430.0,20.0
51025,3450.0,3450.0,141.0,4.1,298.0,8.6,1194.0,34.6,877.0,25.4,940.0,27.2
51027,4166.0,4166.0,86.0,2.1,273.0,6.6,1751.0,42.0,1176.0,28.2,880.0,21.1
51029,3389.0,3389.0,232.0,6.8,69.0,2.0,1535.0,45.3,1023.0,30.2,530.0,15.6
51031,11844.0,11844.0,704.0,5.9,783.0,6.6,4824.0,40.7,2519.0,21.3,3014.0,25.4
51033,6345.0,6345.0,435.0,6.9,753.0,11.9,2790.0,44.0,1272.0,20.0,1095.0,17.3
51035,5266.0,5266.0,238.0,4.5,376.0,7.1,2491.0,47.3,1231.0,23.4,930.0,17.7
51036,1083.0,1083.0,63.0,5.8,50.0,4.6,506.0,46.7,250.0,23.1,214.0,19.8
51037,2489.0,2489.0,226.0,9.1,151.0,6.1,1110.0,44.6,628.0,25.2,374.0,15.0
51041,89159.0,89159.0,5081.0,5.7,4741.0,5.3,37141.0,41.7,20342.0,22.8,21854.0,24.5
51043,3123.0,3123.0,159.0,5.1,203.0,6.5,1319.0,42.2,870.0,27.9,572.0,18.3
51045,837.0,837.0,0.0,0.0,16.0,1.9,424.0,50.7,218.0,26.0,179.0,21.4
51047,11849.0,11849.0,473.0,4.0,566.0,4.8,5886.0,49.7,3065.0,25.9,1859.0,15.7
51049,1955.0,1955.0,60.0,3.1,90.0,4.6,858.0,43.9,492.0,25.2,455.0,23.3
51051,2825.0,2825.0,108.0,3.8,231.0,8.2,1281.0,45.3,676.0,23.9,529.0,18.7
51053,6200.0,6200.0,330.0,5.3,313.0,5.0,2632.0,42.5,1215.0,19.6,1710.0,27.6
51057,2284.0,2284.0,184.0,8.1,79.0,3.5,1037.0,45.4,471.0,20.6,513.0,22.5
51059,309020.0,309020.0,20963.0,6.8,16314.0,5.3,118827.0,38.5,64650.0,20.9,88266.0,28.6
51061,16988.0,16988.0,1339.0,7.9,762.0,4.5,7173.0,42.2,4475.0,26.3,3239.0,19.1
51063,2978.0,2978.0,113.0,3.8,70.0,2.4,1437.0,48.3,1064.0,35.7,294.0,9.9
51065,6141.0,6141.0,229.0,3.7,282.0,4.6,2499.0,40.7,1439.0,23.4,1692.0,27.6
51067,11947.0,11947.0,641.0,5.4,689.0,5.8,5017.0,42.0,2417.0,20.2,3183.0,26.6
51069,19803.0,19803.0,1157.0,5.8,1285.0,6.5,8918.0,45.0,4694.0,23.7,3749.0,18.9
51071,3412.0,3412.0,163.0,4.8,261.0,7.6,1567.0,45.9,780.0,22.9,641.0,18.8
51073,7970.0,7970.0,425.0,5.3,401.0,5.0,3205.0,40.2,1973.0,24.8,1966.0,24.7
51075,4515.0,4515.0,271.0,6.0,196.0,4.3,1898.0,42.0,1376.0,30.5,774.0,17.1
51077,2825.0,2825.0,82.0,2.9,114.0,4.0,1413.0,50.0,657.0,23.3,559.0,19.8
51079,4714.0,4714.0,371.0,7.9,309.0,6.6,2337.0,49.6,997.0,21.1,700.0,14.8
51081,2342.0,2342.0,134.0,5.7,170.0,7.3,882.0,37.7,679.0,29.0,477.0,20.4
51083,6945.0,6945.0,262.0,3.8,258.0,3.7,3347.0,48.2,1725.0,24.8,1353.0,19.5
51085,26862.0,26862.0,1476.0,5.5,1435.0,5.3,10854.0,40.4,6306.0,23.5,6791.0,25.3
51087,79305.0,79305.0,4672.0,5.9,3966.0,5.0,33979.0,42.8,18098.0,22.8,18590.0,23.4
51089,10379.0,10379.0,565.0,5.4,530.0,5.1,4607.0,44.4,2681.0,25.8,1996.0,19.2
51091,226.0,226.0,12.0,5.3,10.0,4.4,139.0,61.5,44.0,19.5,21.0,9.3
51093,8451.0,8451.0,493.0,5.8,534.0,6.3,3545.0,41.9,1702.0,20.1,2177.0,25.8
51095,17583.0,17583.0,973.0,5.5,736.0,4.2,7166.0,40.8,3797.0,21.6,4911.0,27.9
51097,1469.0,1469.0,83.0,5.7,68.0,4.6,687.0,46.8,277.0,18.9,354.0,24.1
51099,6528.0,6528.0,410.0,6.3,313.0,4.8,3177.0,48.7,1380.0,21.1,1248.0,19.1
51101,4015.0,4015.0,329.0,8.2,167.0,4.2,1662.0,41.4,1032.0,25.7,825.0,20.5
51103,1776.0,1776.0,157.0,8.8,139.0,7.8,695.0,39.1,435.0,24.5,350.0,19.7
51105,4663.0,4663.0,131.0,2.8,335.0,7.2,2054.0,44.0,1180.0,25.3,963.0,20.7
51107,114987.0,114987.0,8965.0,7.8,6440.0,5.6,51890.0,45.1,24155.0,21.0,23537.0,20.5
51109,7007.0,7007.0,342.0,4.9,313.0,4.5,3404.0,48.6,1657.0,23.6,1291.0,18.4
51111,2329.0,2329.0,106.0,4.6,233.0,10.0,906.0,38.9,650.0,27.9,434.0,18.6
51113,2860.0,2860.0,205.0,7.2,194.0,6.8,1326.0,46.4,609.0,21.3,526.0,18.4
51115,1219.0,1219.0,34.0,2.8,0.0,0.0,593.0,48.6,449.0,36.8,143.0,11.7
51117,5453.0,5453.0,240.0,4.4,311.0,5.7,2580.0,47.3,1574.0,28.9,748.0,13.7
51119,1826.0,1826.0,78.0,4.3,193.0,10.6,775.0,42.4,406.0,22.2,374.0,20.5
51121,41131.0,41131.0,905.0,2.2,900.0,2.2,6589.0,16.0,3407.0,8.3,29330.0,71.3
51125,2684.0,2684.0,142.0,5.3,129.0,4.8,1342.0,50.0,631.0,23.5,440.0,16.4
51127,4516.0,4516.0,283.0,6.3,176.0,3.9,2062.0,45.7,976.0,21.6,1019.0,22.6
51131,2018.0,2018.0,101.0,5.0,73.0,3.6,1029.0,51.0,511.0,25.3,304.0,15.1
51133,1909.0,1909.0,239.0,12.5,97.0,5.1,883.0,46.3,361.0,18.9,329.0,17.2
51135,2781.0,2781.0,133.0,4.8,120.0,4.3,1308.0,47.0,777.0,27.9,443.0,15.9
51137,7919.0,7919.0,526.0,6.6,440.0,5.6,3342.0,42.2,1827.0,23.1,1784.0,22.5
51139,4932.0,4932.0,280.0,5.7,316.0,6.4,2323.0,47.1,1146.0,23.2,867.0,17.6
51141,3102.0,3102.0,177.0,5.7,140.0,4.5,1274.0,41.1,760.0,24.5,751.0,24.2
51143,12546.0,12546.0,583.0,4.6,711.0,5.7,5743.0,45.8,3114.0,24.8,2395.0,19.1
51145,5788.0,5788.0,196.0,3.4,312.0,5.4,2287.0,39.5,1981.0,34.2,1012.0,17.5
51147,8254.0,8254.0,187.0,2.3,156.0,1.9,1744.0,21.1,835.0,10.1,5332.0,64.6
51149,9621.0,9621.0,450.0,4.7,416.0,4.3,3993.0,41.5,2162.0,22.5,2600.0,27.0
51153,132085.0,132085.0,7093.0,5.4,7398.0,5.6,55943.0,42.4,28358.0,21.5,33293.0,25.2
51155,6390.0,6390.0,280.0,4.4,324.0,5.1,2553.0,40.0,1652.0,25.9,1581.0,24.7
51157,1374.0,1374.0,57.0,4.1,69.0,5.0,576.0,41.9,376.0,27.4,296.0,21.5
51159,1847.0,1847.0,69.0,3.7,151.0,8.2,907.0,49.1,353.0,19.1,367.0,19.9
51161,21096.0,21096.0,1382.0,6.6,941.0,4.5,8703.0,41.3,5156.0,24.4,4914.0,23.3
51163,3893.0,3893.0,256.0,6.6,179.0,4.6,1718.0,44.1,952.0,24.5,788.0,20.2
51165,18426.0,18426.0,900.0,4.9,1017.0,5.5,7919.0,43.0,4078.0,22.1,4512.0,24.5
