countyFIPS,Estimate!!RELATIONSHIP!!Population in households,Percent Estimate!!RELATIONSHIP!!Population in households,Estimate!!RELATIONSHIP!!Population in households!!Householder,Percent Estimate!!RELATIONSHIP!!Population in households!!Householder,Estimate!!RELATIONSHIP!!Population in households!!Spouse,Percent Estimate!!RELATIONSHIP!!Population in households!!Spouse,Estimate!!RELATIONSHIP!!Population in households!!Child,Percent Estimate!!RELATIONSHIP!!Population in households!!Child,Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Other relatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives,Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner,Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
36039,44327.0,44327.0,17117.0,38.6,8203.0,18.5,12572.0,28.4,3176.0,7.2,3259.0,7.4,852.0,1.9
36041,4445.0,4445.0,1124.0,25.3,639.0,14.4,1508.0,33.9,961.0,21.6,213.0,4.8,49.0,1.1
36043,61257.0,61257.0,24583.0,40.1,11915.0,19.5,17924.0,29.3,3079.0,5.0,3756.0,6.1,2375.0,3.9
36045,108009.0,108009.0,43267.0,40.1,22041.0,20.4,32563.0,30.1,3751.0,3.5,6387.0,5.9,3169.0,2.9
36047,2559854.0,2559854.0,950856.0,37.1,359072.0,14.0,794194.0,31.0,266139.0,10.4,189593.0,7.4,56540.0,2.2
36049,26357.0,26357.0,10242.0,38.9,5653.0,21.4,7977.0,30.3,976.0,3.7,1509.0,5.7,884.0,3.4
36051,57518.0,57518.0,24383.0,42.4,12068.0,21.0,14636.0,25.4,2258.0,3.9,4173.0,7.3,1889.0,3.3
36053,66211.0,66211.0,26026.0,39.3,13197.0,19.9,19786.0,29.9,3120.0,4.7,4082.0,6.2,2099.0,3.2
36055,717267.0,717267.0,300796.0,41.9,126997.0,17.7,208110.0,29.0,35049.0,4.9,46315.0,6.5,20969.0,2.9
36057,48378.0,48378.0,19665.0,40.6,8505.0,17.6,14338.0,29.6,2346.0,4.8,3524.0,7.3,1941.0,4.0
36059,1336458.0,1336458.0,445517.0,33.3,272834.0,20.4,448137.0,33.5,120668.0,9.0,49302.0,3.7,16615.0,1.2
36061,1572775.0,1572775.0,758133.0,48.2,214427.0,13.6,324068.0,20.6,109498.0,7.0,166649.0,10.6,42820.0,2.7
36063,207722.0,207722.0,88211.0,42.5,40076.0,19.3,59601.0,28.7,8874.0,4.3,10960.0,5.3,5855.0,2.8
36065,218261.0,218261.0,90014.0,41.2,40268.0,18.4,64367.0,29.5,10510.0,4.8,13102.0,6.0,7497.0,3.4
36067,444785.0,444785.0,185624.0,41.7,81009.0,18.2,125612.0,28.2,21598.0,4.9,30942.0,7.0,14590.0,3.3
36069,105715.0,105715.0,44286.0,41.9,21862.0,20.7,29419.0,27.8,4012.0,3.8,6136.0,5.8,3278.0,3.1
36071,367421.0,367421.0,126776.0,34.5,68539.0,18.7,132949.0,36.2,23403.0,6.4,15754.0,4.3,7628.0,2.1
36073,38124.0,38124.0,16333.0,42.8,8032.0,21.1,9907.0,26.0,1527.0,4.0,2325.0,6.1,1456.0,3.8
36075,114244.0,114244.0,46032.0,40.3,22229.0,19.5,31243.0,27.3,5110.0,4.5,9630.0,8.4,4777.0,4.2
36077,54631.0,54631.0,23556.0,43.1,11618.0,21.3,13540.0,24.8,1982.0,3.6,3935.0,7.2,1899.0,3.5
36079,96447.0,96447.0,34847.0,36.1,21507.0,22.3,31589.0,32.8,4931.0,5.1,3573.0,3.7,1604.0,1.7
36081,2270642.0,2270642.0,779234.0,34.3,354789.0,15.6,681132.0,30.0,303043.0,13.3,152444.0,6.7,38602.0,1.7
36083,153540.0,153540.0,64563.0,42.0,28102.0,18.3,42598.0,27.7,6794.0,4.4,11483.0,7.5,6128.0,4.0
36085,467291.0,467291.0,166152.0,35.6,90834.0,19.4,158593.0,33.9,36487.0,7.8,15225.0,3.3,6024.0,1.3
36087,317016.0,317016.0,100005.0,31.5,60818.0,19.2,122180.0,38.5,21169.0,6.7,12844.0,4.1,4266.0,1.3
36089,97660.0,97660.0,41669.0,42.7,19267.0,19.7,25907.0,26.5,4058.0,4.2,6759.0,6.9,3849.0,3.9
36091,223301.0,223301.0,93876.0,42.0,49580.0,22.2,60088.0,26.9,8269.0,3.7,11488.0,5.1,7053.0,3.2
36093,150203.0,150203.0,53295.0,35.5,24147.0,16.1,51831.0,34.5,11836.0,7.9,9094.0,6.1,3270.0,2.2
36095,29935.0,29935.0,12559.0,42.0,5886.0,19.7,7548.0,25.2,1669.0,5.6,2273.0,7.6,1232.0,4.1
36097,17737.0,17737.0,7304.0,41.2,3603.0,20.3,4551.0,25.7,759.0,4.3,1520.0,8.6,778.0,4.4
36099,31451.0,31451.0,13522.0,43.0,6506.0,20.7,8021.0,25.5,1095.0,3.5,2307.0,7.3,1469.0,4.7
36101,95138.0,95138.0,40183.0,42.2,19157.0,20.1,26066.0,27.4,3819.0,4.0,5913.0,6.2,3563.0,3.7
36103,1458166.0,1458166.0,487981.0,33.5,280280.0,19.2,481572.0,33.0,135093.0,9.3,73240.0,5.0,24113.0,1.7
36105,71318.0,71318.0,27890.0,39.1,12922.0,18.1,22033.0,30.9,4261.0,6.0,4212.0,5.9,2383.0,3.3
36107,48497.0,48497.0,20045.0,41.3,10701.0,22.1,13323.0,27.5,2129.0,4.4,2299.0,4.7,1415.0,2.9
36109,89249.0,89249.0,39326.0,44.1,15866.0,17.8,18295.0,20.5,2683.0,3.0,13079.0,14.7,3147.0,3.5
36111,167611.0,167611.0,69539.0,41.5,31742.0,18.9,44699.0,26.7,9474.0,5.7,12157.0,7.3,5808.0,3.5
36113,63635.0,63635.0,27553.0,43.3,12701.0,20.0,16194.0,25.4,2952.0,4.6,4235.0,6.7,2178.0,3.4
36115,58586.0,58586.0,24009.0,41.0,11844.0,20.2,15247.0,26.0,3371.0,5.8,4115.0,7.0,2269.0,3.9
36117,89109.0,89109.0,36504.0,41.0,18550.0,20.8,25017.0,28.1,3865.0,4.3,5173.0,5.8,2920.0,3.3
36119,942633.0,942633.0,347332.0,36.8,179740.0,19.1,306844.0,32.6,66772.0,7.1,41945.0,4.4,15708.0,1.7
36121,37617.0,37617.0,15815.0,42.0,8028.0,21.3,10058.0,26.7,1251.0,3.3,2465.0,6.6,1277.0,3.4
36123,23747.0,23747.0,9029.0,38.0,4965.0,20.9,7656.0,32.2,723.0,3.0,1374.0,5.8,628.0,2.6
37001,155928.0,155928.0,64059.0,41.1,29031.0,18.6,44982.0,28.8,9388.0,6.0,8468.0,5.4,3713.0,2.4
37003,35793.0,35793.0,13722.0,38.3,7331.0,20.5,10489.0,29.3,3001.0,8.4,1250.0,3.5,411.0,1.1
37005,10810.0,10810.0,4746.0,43.9,2576.0,23.8,2368.0,21.9,701.0,6.5,419.0,3.9,243.0,2.2
37007,23468.0,23468.0,9516.0,40.5,3872.0,16.5,6832.0,29.1,1986.0,8.5,1262.0,5.4,584.0,2.5
37009,26356.0,26356.0,11805.0,44.8,6316.0,24.0,5927.0,22.5,1040.0,3.9,1268.0,4.8,573.0,2.2
37011,14167.0,14167.0,6587.0,46.5,3413.0,24.1,2910.0,20.5,820.0,5.8,437.0,3.1,253.0,1.8
37013,46759.0,46759.0,19325.0,41.3,9118.0,19.5,12442.0,26.6,3745.0,8.0,2129.0,4.6,971.0,2.1
37015,18256.0,18256.0,7976.0,43.7,2983.0,16.3,4392.0,24.1,2380.0,13.0,525.0,2.9,361.0,2.0
37017,33299.0,33299.0,13968.0,41.9,5762.0,17.3,9528.0,28.6,2655.0,8.0,1386.0,4.2,608.0,1.8
37019,125950.0,125950.0,54226.0,43.1,30984.0,24.6,27014.0,21.4,7927.0,6.3,5799.0,4.6,2628.0,2.1
37021,247582.0,247582.0,107093.0,43.3,49722.0,20.1,60668.0,24.5,11772.0,4.8,18327.0,7.4,6448.0,2.6
37023,86824.0,86824.0,34672.0,39.9,17244.0,19.9,23581.0,27.2,6839.0,7.9,4488.0,5.2,1884.0,2.2
37025,199849.0,199849.0,72299.0,36.2,40271.0,20.2,66149.0,33.1,12309.0,6.2,8821.0,4.4,3877.0,1.9
37027,80787.0,80787.0,32594.0,40.3,16714.0,20.7,21712.0,26.9,6168.0,7.6,3599.0,4.5,1658.0,2.1
37029,10414.0,10414.0,3836.0,36.8,2393.0,23.0,3249.0,31.2,619.0,5.9,317.0,3.0,196.0,1.9
37031,67806.0,67806.0,29690.0,43.8,14811.0,21.8,16141.0,23.8,3264.0,4.8,3900.0,5.8,1979.0,2.9
37033,21700.0,21700.0,9110.0,42.0,4709.0,21.7,5673.0,26.1,1518.0,7.0,690.0,3.2,308.0,1.4
37035,154244.0,154244.0,61099.0,39.6,31409.0,20.4,44257.0,28.7,10167.0,6.6,7312.0,4.7,3648.0,2.4
37037,69042.0,69042.0,28527.0,41.3,15802.0,22.9,17987.0,26.1,4066.0,5.9,2660.0,3.9,1357.0,2.0
37039,27229.0,27229.0,11895.0,43.7,6306.0,23.2,5923.0,21.8,1983.0,7.3,1122.0,4.1,397.0,1.5
37041,13940.0,13940.0,5984.0,42.9,2809.0,20.2,3377.0,24.2,1190.0,8.5,580.0,4.2,226.0,1.6
37043,10772.0,10772.0,5062.0,47.0,2789.0,25.9,1848.0,17.2,699.0,6.5,374.0,3.5,37.0,0.3
37045,95480.0,95480.0,36882.0,38.6,17328.0,18.1,27853.0,29.2,8752.0,9.2,4665.0,4.9,1547.0,1.6
37047,53302.0,53302.0,22306.0,41.8,9351.0,17.5,14320.0,26.9,5320.0,10.0,2005.0,3.8,948.0,1.8
37049,98001.0,98001.0,40871.0,41.7,20729.0,21.2,26856.0,27.4,5066.0,5.2,4479.0,4.6,1666.0,1.7
37051,316781.0,316781.0,124418.0,39.3,52525.0,16.6,100721.0,31.8,23949.0,7.6,15168.0,4.8,5696.0,1.8
37053,25662.0,25662.0,10148.0,39.5,5952.0,23.2,6964.0,27.1,1203.0,4.7,1395.0,5.4,700.0,2.7
37055,35564.0,35564.0,15441.0,43.4,8010.0,22.5,8680.0,24.4,1504.0,4.2,1929.0,5.4,916.0,2.6
37057,162729.0,162729.0,65471.0,40.2,34324.0,21.1,45045.0,27.7,9738.0,6.0,8151.0,5.0,4040.0,2.5
37059,41623.0,41623.0,15999.0,38.4,9248.0,22.2,12484.0,30.0,2448.0,5.9,1444.0,3.5,861.0,2.1
37061,58591.0,58591.0,21781.0,37.2,10325.0,17.6,17432.0,29.8,5877.0,10.0,3176.0,5.4,1393.0,2.4
37063,292191.0,292191.0,123444.0,42.2,48147.0,16.5,78652.0,26.9,19323.0,6.6,22625.0,7.7,8465.0,2.9
37065,52561.0,52561.0,21371.0,40.7,8131.0,15.5,15700.0,29.9,4618.0,8.8,2741.0,5.2,1701.0,3.2
37067,360840.0,360840.0,146685.0,40.7,65455.0,18.1,110914.0,30.7,19729.0,5.5,18057.0,5.0,8003.0,2.2
37069,63313.0,63313.0,24749.0,39.1,13314.0,21.0,18119.0,28.6,4481.0,7.1,2650.0,4.2,1494.0,2.4
37071,213679.0,213679.0,81494.0,38.1,39590.0,18.5,63837.0,29.9,17514.0,8.2,11244.0,5.3,4921.0,2.3
37073,11511.0,11511.0,4477.0,38.9,2386.0,20.7,3344.0,29.1,968.0,8.4,336.0,2.9,149.0,1.3
37075,8438.0,8438.0,3288.0,39.0,1775.0,21.0,2360.0,28.0,797.0,9.4,218.0,2.6,159.0,1.9
37077,55168.0,55168.0,21030.0,38.1,10752.0,19.5,17169.0,31.1,4255.0,7.7,1962.0,3.6,867.0,1.6
37079,18600.0,18600.0,7259.0,39.0,3278.0,17.6,5777.0,31.1,1117.0,6.0,1169.0,6.3,614.0,3.3
37081,504980.0,504980.0,202731.0,40.1,88072.0,17.4,149868.0,29.7,33856.0,6.7,30453.0,6.0,11554.0,2.3
37083,50307.0,50307.0,21116.0,42.0,7819.0,15.5,14369.0,28.6,5068.0,10.1,1935.0,3.8,1175.0,2.3
37085,127120.0,127120.0,45086.0,35.5,23727.0,18.7,43314.0,34.1,9336.0,7.3,5657.0,4.5,2610.0,2.1
37087,59929.0,59929.0,26336.0,43.9,13306.0,22.2,13915.0,23.2,3235.0,5.4,3137.0,5.2,1440.0,2.4
37089,112210.0,112210.0,48281.0,43.0,25343.0,22.6,27193.0,24.2,6477.0,5.8,4916.0,4.4,1929.0,1.7
37091,21947.0,21947.0,8899.0,40.5,3432.0,15.6,6585.0,30.0,2135.0,9.7,896.0,4.1,407.0,1.9
37093,51730.0,51730.0,17722.0,34.3,9127.0,17.6,18656.0,36.1,4034.0,7.8,2191.0,4.2,880.0,1.7
37095,4738.0,4738.0,1769.0,37.3,932.0,19.7,1338.0,28.2,386.0,8.1,313.0,6.6,279.0,5.9
37097,171239.0,171239.0,65246.0,38.1,35777.0,20.9,51171.0,29.9,11105.0,6.5,7940.0,4.6,3774.0,2.2
37099,38536.0,38536.0,16642.0,43.2,7171.0,18.6,8688.0,22.5,2332.0,6.1,3703.0,9.6,907.0,2.4
37101,189452.0,189452.0,67154.0,35.4,37324.0,19.7,61919.0,32.7,13711.0,7.2,9344.0,4.9,3972.0,2.1
37103,9572.0,9572.0,4137.0,43.2,1888.0,19.7,2278.0,23.8,873.0,9.1,396.0,4.1,241.0,2.5
37105,59182.0,59182.0,21744.0,36.7,10655.0,18.0,19409.0,32.8,4945.0,8.4,2429.0,4.1,967.0,1.6
37107,55868.0,55868.0,23121.0,41.4,9900.0,17.7,15995.0,28.6,4255.0,7.6,2597.0,4.6,1348.0,2.4
37109,80702.0,80702.0,32022.0,39.7,18034.0,22.3,21496.0,26.6,5178.0,6.4,3972.0,4.9,2215.0,2.7
37111,43978.0,43978.0,17961.0,40.8,9498.0,21.6,11820.0,26.9,2622.0,6.0,2077.0,4.7,955.0,2.2
37113,34050.0,34050.0,15699.0,46.1,7987.0,23.5,7758.0,22.8,1100.0,3.2,1506.0,4.4,705.0,2.1
37115,20280.0,20280.0,8452.0,41.7,4547.0,22.4,4972.0,24.5,1020.0,5.0,1289.0,6.4,418.0,2.1
37117,22909.0,22909.0,9471.0,41.3,4254.0,18.6,6532.0,28.5,1527.0,6.7,1125.0,4.9,527.0,2.3
37119,1039077.0,1039077.0,403546.0,38.8,176894.0,17.0,317833.0,30.6,69651.0,6.7,71153.0,6.8,25868.0,2.5
37121,14697.0,14697.0,6361.0,43.3,3400.0,23.1,3600.0,24.5,686.0,4.7,650.0,4.4,194.0,1.3
37123,26171.0,26171.0,10411.0,39.8,5419.0,20.7,7744.0,29.6,1956.0,7.5,641.0,2.4,372.0,1.4
37125,94216.0,94216.0,38965.0,41.4,20043.0,21.3,25951.0,27.5,5325.0,5.7,3932.0,4.2,1602.0,1.7
37127,91926.0,91926.0,36720.0,39.9,16798.0,18.3,27057.0,29.4,7335.0,8.0,4016.0,4.4,2066.0,2.2
37129,217067.0,217067.0,93636.0,43.1,39760.0,18.3,53611.0,24.7,10657.0,4.9,19403.0,8.9,6145.0,2.8
37131,19351.0,19351.0,8628.0,44.6,3424.0,17.7,4516.0,23.3,1874.0,9.7,909.0,4.7,496.0,2.6
37133,173846.0,173846.0,64065.0,36.9,34383.0,19.8,56972.0,32.8,9059.0,5.2,9367.0,5.4,3991.0,2.3
37135,131634.0,131634.0,52529.0,39.9,25254.0,19.2,34647.0,26.3,5841.0,4.4,13363.0,10.2,2629.0,2.0
37137,12022.0,12022.0,5352.0,44.5,2880.0,24.0,2482.0,20.6,860.0,7.2,448.0,3.7,223.0,1.9
37139,37086.0,37086.0,14780.0,39.9,7210.0,19.4,11115.0,30.0,2555.0,6.9,1426.0,3.8,720.0,1.9
37141,57831.0,57831.0,21766.0,37.6,11595.0,20.0,17532.0,30.3,4551.0,7.9,2387.0,4.1,942.0,1.6
37143,13371.0,13371.0,5919.0,44.3,3270.0,24.5,3175.0,23.7,498.0,3.7,509.0,3.8,245.0,1.8
37145,38784.0,38784.0,15744.0,40.6,7512.0,19.4,10767.0,27.8,2909.0,7.5,1852.0,4.8,734.0,1.9
37147,170775.0,170775.0,69169.0,40.5,27366.0,16.0,45490.0,26.6,11557.0,6.8,17193.0,10.1,4118.0,2.4
37149,20126.0,20126.0,9047.0,45.0,4687.0,23.3,4251.0,21.1,1155.0,5.7,986.0,4.9,271.0,1.3
37151,141513.0,141513.0,56041.0,39.6,28777.0,20.3,41438.0,29.3,8230.0,5.8,7027.0,5.0,3620.0,2.6
37153,43750.0,43750.0,18546.0,42.4,7434.0,17.0,12111.0,27.7,3670.0,8.4,1989.0,4.5,1094.0,2.5
37155,130040.0,130040.0,45969.0,35.3,18635.0,14.3,44268.0,34.0,14731.0,11.3,6437.0,5.0,2876.0,2.2
37157,89812.0,89812.0,37201.0,41.4,17627.0,19.6,25370.0,28.2,5930.0,6.6,3684.0,4.1,1932.0,2.2
37159,135225.0,135225.0,52301.0,38.7,26077.0,19.3,38778.0,28.7,11013.0,8.1,7056.0,5.2,2815.0,2.1
37161,65294.0,65294.0,26345.0,40.3,12117.0,18.6,18490.0,28.3,5223.0,8.0,3119.0,4.8,1378.0,2.1
37163,62555.0,62555.0,23537.0,37.6,10715.0,17.1,19603.0,31.3,5849.0,9.4,2851.0,4.6,1518.0,2.4
37165,32667.0,32667.0,13113.0,40.1,5314.0,16.3,9706.0,29.7,3277.0,10.0,1257.0,3.8,615.0,1.9
37167,58977.0,58977.0,23717.0,40.2,12805.0,21.7,16926.0,28.7,3252.0,5.5,2277.0,3.9,1303.0,2.2
37169,45377.0,45377.0,19302.0,42.5,9944.0,21.9,11714.0,25.8,2824.0,6.2,1593.0,3.5,641.0,1.4
37171,71094.0,71094.0,28985.0,40.8,15519.0,21.8,19960.0,28.1,4229.0,5.9,2401.0,3.4,942.0,1.3
37173,13973.0,13973.0,5443.0,39.0,2602.0,18.6,4060.0,29.1,1374.0,9.8,494.0,3.5,192.0,1.4
37175,32240.0,32240.0,14123.0,43.8,8088.0,25.1,6604.0,20.5,1960.0,6.1,1465.0,4.5,696.0,2.2
37177,3417.0,3417.0,1631.0,47.7,777.0,22.7,613.0,17.9,223.0,6.5,173.0,5.1,83.0,2.4
37179,224470.0,224470.0,75165.0,33.5,48789.0,21.7,78908.0,35.2,13386.0,6.0,8222.0,3.7,3447.0,1.5
37181,43682.0,43682.0,16854.0,38.6,6580.0,15.1,13617.0,31.2,3898.0,8.9,2733.0,6.3,1396.0,3.2
37183,1024637.0,1024637.0,390498.0,38.1,202344.0,19.7,315636.0,30.8,50259.0,4.9,65900.0,6.4,23149.0,2.3
37185,19055.0,19055.0,7780.0,40.8,3241.0,17.0,5538.0,29.1,1677.0,8.8,819.0,4.3,244.0,1.3
37187,11999.0,11999.0,5073.0,42.3,1829.0,15.2,3508.0,29.2,978.0,8.2,611.0,5.1,352.0,2.9
37189,48261.0,48261.0,20355.0,42.2,9120.0,18.9,9332.0,19.3,1476.0,3.1,7978.0,16.5,1148.0,2.4
37191,120948.0,120948.0,48153.0,39.8,21478.0,17.8,36843.0,30.5,8203.0,6.8,6271.0,5.2,3344.0,2.8
37193,67563.0,67563.0,28355.0,42.0,14696.0,21.8,18157.0,26.9,3363.0,5.0,2992.0,4.4,1489.0,2.2
37195,79787.0,79787.0,32128.0,40.3,13244.0,16.6,24321.0,30.5,6084.0,7.6,4010.0,5.0,2139.0,2.7
37197,37339.0,37339.0,15448.0,41.4,8275.0,22.2,10529.0,28.2,1890.0,5.1,1197.0,3.2,619.0,1.7
37199,17517.0,17517.0,7402.0,42.3,4139.0,23.6,4334.0,24.7,586.0,3.3,1056.0,6.0,334.0,1.9
38001,2283.0,2283.0,1046.0,45.8,603.0,26.4,577.0,25.3,11.0,0.5,46.0,2.0,31.0,1.4
38003,10263.0,10263.0,5085.0,49.5,2379.0,23.2,2103.0,20.5,202.0,2.0,494.0,4.8,324.0,3.2
38005,6873.0,6873.0,2285.0,33.2,948.0,13.8,2247.0,32.7,1030.0,15.0,363.0,5.3,175.0,2.5
38007,915.0,915.0,385.0,42.1,259.0,28.3,236.0,25.8,16.0,1.7,19.0,2.1,12.0,1.3
38009,6294.0,6294.0,3065.0,48.7,1582.0,25.1,1345.0,21.4,51.0,0.8,251.0,4.0,189.0,3.0
38011,3118.0,3118.0,1398.0,44.8,775.0,24.9,786.0,25.2,73.0,2.3,86.0,2.8,49.0,1.6
38013,2208.0,2208.0,877.0,39.7,476.0,21.6,691.0,31.3,105.0,4.8,59.0,2.7,40.0,1.8
38015,90509.0,90509.0,39495.0,43.6,19441.0,21.5,24312.0,26.9,2121.0,2.3,5140.0,5.7,2358.0,2.6
38017,169139.0,169139.0,74205.0,43.9,32594.0,19.3,43828.0,25.9,4340.0,2.6,14172.0,8.4,6765.0,4.0
38019,3724.0,3724.0,1737.0,46.6,1062.0,28.5,798.0,21.4,39.0,1.0,88.0,2.4,75.0,2.0
38021,4730.0,4730.0,2170.0,45.9,1239.0,26.2,1177.0,24.9,13.0,0.3,131.0,2.8,110.0,2.3
38023,2265.0,2265.0,1119.0,49.4,576.0,25.4,442.0,19.5,35.0,1.5,93.0,4.1,67.0,3.0
38025,4260.0,4260.0,1648.0,38.7,913.0,21.4,1167.0,27.4,274.0,6.4,258.0,6.1,97.0,2.3
38027,2216.0,2216.0,1052.0,47.5,551.0,24.9,521.0,23.5,10.0,0.5,82.0,3.7,71.0,3.2
38029,3298.0,3298.0,1556.0,47.2,863.0,26.2,769.0,23.3,37.0,1.1,73.0,2.2,40.0,1.2
38031,3199.0,3199.0,1440.0,45.0,792.0,24.8,847.0,26.5,27.0,0.8,93.0,2.9,81.0,2.5
38033,1785.0,1785.0,856.0,48.0,434.0,24.3,428.0,24.0,10.0,0.6,57.0,3.2,19.0,1.1
38035,65942.0,65942.0,30215.0,45.8,12547.0,19.0,15574.0,23.6,1731.0,2.6,5875.0,8.9,2109.0,3.2
38037,2327.0,2327.0,1094.0,47.0,593.0,25.5,552.0,23.7,36.0,1.5,52.0,2.2,25.0,1.1
38039,2168.0,2168.0,1056.0,48.7,550.0,25.4,482.0,22.2,32.0,1.5,48.0,2.2,35.0,1.6
38041,2408.0,2408.0,1079.0,44.8,575.0,23.9,598.0,24.8,82.0,3.4,74.0,3.1,55.0,2.3
38043,2460.0,2460.0,1055.0,42.9,676.0,27.5,631.0,25.7,37.0,1.5,61.0,2.5,25.0,1.0
38045,4027.0,4027.0,1813.0,45.0,1093.0,27.1,926.0,23.0,82.0,2.0,113.0,2.8,79.0,2.0
38047,1844.0,1844.0,883.0,47.9,479.0,26.0,376.0,20.4,46.0,2.5,60.0,3.3,40.0,2.2
38049,5853.0,5853.0,2628.0,44.9,1414.0,24.2,1493.0,25.5,121.0,2.1,197.0,3.4,138.0,2.4
38051,2549.0,2549.0,1317.0,51.7,646.0,25.3,463.0,18.2,38.0,1.5,85.0,3.3,63.0,2.5
38053,12317.0,12317.0,3899.0,31.7,1797.0,14.6,4158.0,33.8,897.0,7.3,1566.0,12.7,325.0,2.6
38055,9435.0,9435.0,4333.0,45.9,2467.0,26.1,2173.0,23.0,174.0,1.8,288.0,3.1,201.0,2.1
38057,8428.0,8428.0,3702.0,43.9,2257.0,26.8,1985.0,23.6,123.0,1.5,361.0,4.3,172.0,2.0
38059,29893.0,29893.0,13536.0,45.3,7115.0,23.8,7246.0,24.2,494.0,1.7,1502.0,5.0,978.0,3.3
38061,10038.0,10038.0,3235.0,32.2,1629.0,16.2,3583.0,35.7,1041.0,10.4,550.0,5.5,171.0,1.7
38063,2844.0,2844.0,1479.0,52.0,700.0,24.6,551.0,19.4,25.0,0.9,89.0,3.1,79.0,2.8
38065,1837.0,1837.0,750.0,40.8,507.0,27.6,501.0,27.3,58.0,3.2,21.0,1.1,13.0,0.7
38067,6833.0,6833.0,3180.0,46.5,1719.0,25.2,1519.0,22.2,116.0,1.7,299.0,4.4,209.0,3.1
38069,4044.0,4044.0,1937.0,47.9,909.0,22.5,985.0,24.4,16.0,0.4,197.0,4.9,167.0,4.1
38071,11067.0,11067.0,5003.0,45.2,2386.0,21.6,2851.0,25.8,293.0,2.6,534.0,4.8,215.0,1.9
38073,5207.0,5207.0,2367.0,45.5,1247.0,23.9,1322.0,25.4,45.0,0.9,226.0,4.3,141.0,2.7
38075,2444.0,2444.0,1022.0,41.8,579.0,23.7,674.0,27.6,59.0,2.4,110.0,4.5,66.0,2.7
38077,15041.0,15041.0,6760.0,44.9,3543.0,23.6,3732.0,24.8,219.0,1.5,787.0,5.2,504.0,3.4
38079,14442.0,14442.0,4638.0,32.1,1733.0,12.0,5222.0,36.2,1996.0,13.8,853.0,5.9,437.0,3.0
38081,3844.0,3844.0,1834.0,47.7,985.0,25.6,791.0,20.6,44.0,1.1,190.0,4.9,135.0,3.5
38083,1405.0,1405.0,689.0,49.0,344.0,24.5,272.0,19.4,49.0,3.5,51.0,3.6,17.0,1.2
38085,4363.0,4363.0,1110.0,25.4,349.0,8.0,1667.0,38.2,979.0,22.4,258.0,5.9,123.0,2.8
38087,704.0,704.0,329.0,46.7,181.0,25.7,175.0,24.9,13.0,1.8,6.0,0.9,1.0,0.1
38089,30050.0,30050.0,12150.0,40.4,5917.0,19.7,8937.0,29.7,861.0,2.9,2185.0,7.3,932.0,3.1
38091,1910.0,1910.0,891.0,46.6,508.0,26.6,436.0,22.8,14.0,0.7,61.0,3.2,41.0,2.1
38093,19400.0,19400.0,9055.0,46.7,4083.0,21.0,4744.0,24.5,324.0,1.7,1194.0,6.2,625.0,3.2
38095,2215.0,2215.0,1036.0,46.8,569.0,25.7,554.0,25.0,12.0,0.5,44.0,2.0,22.0,1.0
38097,7630.0,7630.0,3349.0,43.9,1797.0,23.6,2051.0,26.9,221.0,2.9,212.0,2.8,115.0,1.5
38099,10405.0,10405.0,4841.0,46.5,2468.0,23.7,2488.0,23.9,167.0,1.6,441.0,4.2,305.0,2.9
38101,66797.0,66797.0,27564.0,41.3,13461.0,20.2,19040.0,28.5,1942.0,2.9,4790.0,7.2,1925.0,2.9
38103,3956.0,3956.0,1960.0,49.5,1053.0,26.6,848.0,21.4,34.0,0.9,61.0,1.5,56.0,1.4
38105,33447.0,33447.0,13695.0,40.9,6537.0,19.5,9457.0,28.3,1228.0,3.7,2530.0,7.6,1111.0,3.3
39001,27495.0,27495.0,10835.0,39.4,5065.0,18.4,8451.0,30.7,1597.0,5.8,1547.0,5.6,722.0,2.6
39003,99666.0,99666.0,40537.0,40.7,19039.0,19.1,29663.0,29.8,4877.0,4.9,5550.0,5.6,2891.0,2.9
39005,51224.0,51224.0,20439.0,39.9,10887.0,21.3,14744.0,28.8,2306.0,4.5,2848.0,5.6,1296.0,2.5
39007,94630.0,94630.0,37652.0,39.8,17568.0,18.6,28010.0,29.6,5876.0,6.2,5524.0,5.8,3037.0,3.2
39009,56214.0,56214.0,22620.0,40.2,9043.0,16.1,13380.0,23.8,2808.0,5.0,8363.0,14.9,1654.0,2.9
39011,45240.0,45240.0,18723.0,41.4,10479.0,23.2,12570.0,27.8,1410.0,3.1,2058.0,4.5,1286.0,2.8
39013,64401.0,64401.0,26200.0,40.7,12689.0,19.7,18226.0,28.3,4123.0,6.4,3163.0,4.9,1486.0,2.3
39015,43088.0,43088.0,17434.0,40.5,9312.0,21.6,11591.0,26.9,2475.0,5.7,2276.0,5.3,1161.0,2.7
39017,366670.0,366670.0,138226.0,37.7,71204.0,19.4,112795.0,30.8,21799.0,5.9,22646.0,6.2,10010.0,2.7
39019,27125.0,27125.0,11126.0,41.0,6349.0,23.4,7395.0,27.3,1080.0,4.0,1175.0,4.3,675.0,2.5
