countyFIPS,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than very well""""",Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages,"Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well""""","Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than very well"""""
29209,30321.0,30321.0,29676.0,97.9,645.0,2.1,170.0,0.6,357.0,1.2,91.0,0.3,157.0,0.5,40.0,0.1,40.0,0.1,12.0,0.0,91.0,0.3,27.0,0.1
29211,5927.0,5927.0,4882.0,82.4,1045.0,17.6,454.0,7.7,941.0,15.9,359.0,6.1,22.0,0.4,17.0,0.3,4.0,0.1,4.0,0.1,78.0,1.3,74.0,1.2
29213,51498.0,51498.0,48915.0,95.0,2583.0,5.0,867.0,1.7,1724.0,3.3,608.0,1.2,509.0,1.0,167.0,0.3,314.0,0.6,92.0,0.2,36.0,0.1,0.0,0.0
29215,24265.0,24265.0,23598.0,97.3,667.0,2.7,91.0,0.4,101.0,0.4,4.0,0.0,399.0,1.6,22.0,0.1,82.0,0.3,65.0,0.3,85.0,0.4,0.0,0.0
29217,19435.0,19435.0,18642.0,95.9,793.0,4.1,323.0,1.7,132.0,0.7,39.0,0.2,570.0,2.9,242.0,1.2,55.0,0.3,42.0,0.2,36.0,0.2,0.0,0.0
29219,31646.0,31646.0,30919.0,97.7,727.0,2.3,152.0,0.5,359.0,1.1,108.0,0.3,244.0,0.8,0.0,0.0,124.0,0.4,44.0,0.1,0.0,0.0,0.0,0.0
29221,23479.0,23479.0,23169.0,98.7,310.0,1.3,61.0,0.3,144.0,0.6,28.0,0.1,124.0,0.5,33.0,0.1,28.0,0.1,0.0,0.0,14.0,0.1,0.0,0.0
29223,12630.0,12630.0,12503.0,99.0,127.0,1.0,24.0,0.2,43.0,0.3,7.0,0.1,24.0,0.2,0.0,0.0,60.0,0.5,17.0,0.1,0.0,0.0,0.0,0.0
29225,35294.0,35294.0,32945.0,93.3,2349.0,6.7,930.0,2.6,295.0,0.8,59.0,0.2,1926.0,5.5,813.0,2.3,128.0,0.4,58.0,0.2,0.0,0.0,0.0,0.0
29227,1922.0,1922.0,1884.0,98.0,38.0,2.0,15.0,0.8,8.0,0.4,0.0,0.0,20.0,1.0,5.0,0.3,10.0,0.5,10.0,0.5,0.0,0.0,0.0,0.0
29229,17040.0,17040.0,16139.0,94.7,901.0,5.3,361.0,2.1,118.0,0.7,53.0,0.3,676.0,4.0,308.0,1.8,64.0,0.4,0.0,0.0,43.0,0.3,0.0,0.0
29510,291095.0,291095.0,264542.0,90.9,26553.0,9.1,10306.0,3.5,8822.0,3.0,3198.0,1.1,7221.0,2.5,2461.0,0.8,6213.0,2.1,3236.0,1.1,4297.0,1.5,1411.0,0.5
30001,8916.0,8916.0,8428.0,94.5,488.0,5.5,185.0,2.1,412.0,4.6,180.0,2.0,52.0,0.6,0.0,0.0,18.0,0.2,5.0,0.1,6.0,0.1,0.0,0.0
30003,12205.0,12205.0,8743.0,71.6,3462.0,28.4,302.0,2.5,330.0,2.7,72.0,0.6,26.0,0.2,3.0,0.0,12.0,0.1,0.0,0.0,3094.0,25.4,227.0,1.9
30005,6166.0,6166.0,5654.0,91.7,512.0,8.3,46.0,0.7,42.0,0.7,4.0,0.1,76.0,1.2,14.0,0.2,22.0,0.4,0.0,0.0,372.0,6.0,28.0,0.5
30007,5573.0,5573.0,5343.0,95.9,230.0,4.1,32.0,0.6,164.0,2.9,26.0,0.5,47.0,0.8,6.0,0.1,0.0,0.0,0.0,0.0,19.0,0.3,0.0,0.0
30009,10151.0,10151.0,9716.0,95.7,435.0,4.3,168.0,1.7,103.0,1.0,40.0,0.4,226.0,2.2,94.0,0.9,69.0,0.7,7.0,0.1,37.0,0.4,27.0,0.3
30011,1251.0,1251.0,1228.0,98.2,23.0,1.8,6.0,0.5,2.0,0.2,0.0,0.0,15.0,1.2,0.0,0.0,6.0,0.5,6.0,0.5,0.0,0.0,0.0,0.0
30013,76224.0,76224.0,73901.0,97.0,2323.0,3.0,367.0,0.5,882.0,1.2,107.0,0.1,876.0,1.1,112.0,0.1,517.0,0.7,143.0,0.2,48.0,0.1,5.0,0.0
30015,5475.0,5475.0,5339.0,97.5,136.0,2.5,71.0,1.3,49.0,0.9,15.0,0.3,71.0,1.3,48.0,0.9,0.0,0.0,0.0,0.0,16.0,0.3,8.0,0.1
30017,11113.0,11113.0,10713.0,96.4,400.0,3.6,74.0,0.7,136.0,1.2,8.0,0.1,201.0,1.8,56.0,0.5,19.0,0.2,10.0,0.1,44.0,0.4,0.0,0.0
30019,1655.0,1655.0,1597.0,96.5,58.0,3.5,27.0,1.6,38.0,2.3,23.0,1.4,14.0,0.8,0.0,0.0,6.0,0.4,4.0,0.2,0.0,0.0,0.0,0.0
30021,8595.0,8595.0,8516.0,99.1,79.0,0.9,33.0,0.4,50.0,0.6,32.0,0.4,10.0,0.1,0.0,0.0,15.0,0.2,0.0,0.0,4.0,0.0,1.0,0.0
30023,8774.0,8774.0,8283.0,94.4,491.0,5.6,66.0,0.8,179.0,2.0,38.0,0.4,150.0,1.7,0.0,0.0,53.0,0.6,27.0,0.3,109.0,1.2,1.0,0.0
30025,2655.0,2655.0,2608.0,98.2,47.0,1.8,24.0,0.9,24.0,0.9,4.0,0.2,3.0,0.1,0.0,0.0,20.0,0.8,20.0,0.8,0.0,0.0,0.0,0.0
30027,10645.0,10645.0,10237.0,96.2,408.0,3.8,29.0,0.3,145.0,1.4,7.0,0.1,202.0,1.9,20.0,0.2,54.0,0.5,0.0,0.0,7.0,0.1,2.0,0.0
30029,92374.0,92374.0,89764.0,97.2,2610.0,2.8,470.0,0.5,1419.0,1.5,245.0,0.3,779.0,0.8,114.0,0.1,286.0,0.3,82.0,0.1,126.0,0.1,29.0,0.0
30031,98552.0,98552.0,94478.0,95.9,4074.0,4.1,939.0,1.0,1598.0,1.6,385.0,0.4,1290.0,1.3,179.0,0.2,663.0,0.7,280.0,0.3,523.0,0.5,95.0,0.1
30033,1038.0,1038.0,1035.0,99.7,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0
30035,12461.0,12461.0,11959.0,96.0,502.0,4.0,69.0,0.6,111.0,0.9,39.0,0.3,86.0,0.7,0.0,0.0,24.0,0.2,17.0,0.1,281.0,2.3,13.0,0.1
30037,709.0,709.0,673.0,94.9,36.0,5.1,15.0,2.1,18.0,2.5,9.0,1.3,16.0,2.3,6.0,0.8,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
30039,3147.0,3147.0,3082.0,97.9,65.0,2.1,7.0,0.2,29.0,0.9,2.0,0.1,29.0,0.9,5.0,0.2,0.0,0.0,0.0,0.0,7.0,0.2,0.0,0.0
30041,15012.0,15012.0,14577.0,97.1,435.0,2.9,62.0,0.4,116.0,0.8,0.0,0.0,177.0,1.2,22.0,0.1,34.0,0.2,17.0,0.1,108.0,0.7,23.0,0.2
30043,11301.0,11301.0,11106.0,98.3,195.0,1.7,33.0,0.3,39.0,0.3,5.0,0.0,106.0,0.9,17.0,0.2,15.0,0.1,4.0,0.0,35.0,0.3,7.0,0.1
30045,1865.0,1865.0,1813.0,97.2,52.0,2.8,2.0,0.1,14.0,0.8,2.0,0.1,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30047,27901.0,27901.0,26794.0,96.0,1107.0,4.0,246.0,0.9,240.0,0.9,49.0,0.2,205.0,0.7,45.0,0.2,168.0,0.6,54.0,0.2,494.0,1.8,98.0,0.4
30049,63135.0,63135.0,61496.0,97.4,1639.0,2.6,292.0,0.5,1037.0,1.6,133.0,0.2,356.0,0.6,66.0,0.1,131.0,0.2,43.0,0.1,115.0,0.2,50.0,0.1
30051,2155.0,2155.0,1663.0,77.2,492.0,22.8,186.0,8.6,0.0,0.0,0.0,0.0,492.0,22.8,186.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30053,18538.0,18538.0,17622.0,95.1,916.0,4.9,151.0,0.8,269.0,1.5,104.0,0.6,489.0,2.6,47.0,0.3,70.0,0.4,0.0,0.0,88.0,0.5,0.0,0.0
30055,1557.0,1557.0,1494.0,96.0,63.0,4.0,20.0,1.3,41.0,2.6,7.0,0.4,16.0,1.0,10.0,0.6,6.0,0.4,3.0,0.2,0.0,0.0,0.0,0.0
30057,7896.0,7896.0,7506.0,95.1,390.0,4.9,226.0,2.9,320.0,4.1,226.0,2.9,36.0,0.5,0.0,0.0,10.0,0.1,0.0,0.0,24.0,0.3,0.0,0.0
30059,1832.0,1832.0,1806.0,98.6,26.0,1.4,6.0,0.3,8.0,0.4,0.0,0.0,10.0,0.5,6.0,0.3,0.0,0.0,0.0,0.0,8.0,0.4,0.0,0.0
30061,4041.0,4041.0,4000.0,99.0,41.0,1.0,1.0,0.0,22.0,0.5,0.0,0.0,14.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,1.0,0.0
30063,109940.0,109940.0,104790.0,95.3,5150.0,4.7,1418.0,1.3,1651.0,1.5,208.0,0.2,1883.0,1.7,380.0,0.3,1383.0,1.3,797.0,0.7,233.0,0.2,33.0,0.0
30065,4564.0,4564.0,4423.0,96.9,141.0,3.1,20.0,0.4,4.0,0.1,0.0,0.0,114.0,2.5,14.0,0.3,20.0,0.4,5.0,0.1,3.0,0.1,1.0,0.0
30067,15407.0,15407.0,14917.0,96.8,490.0,3.2,104.0,0.7,206.0,1.3,54.0,0.4,250.0,1.6,42.0,0.3,26.0,0.2,8.0,0.1,8.0,0.1,0.0,0.0
30069,407.0,407.0,397.0,97.5,10.0,2.5,1.0,0.2,0.0,0.0,0.0,0.0,10.0,2.5,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30071,3828.0,3828.0,3751.0,98.0,77.0,2.0,0.0,0.0,67.0,1.8,0.0,0.0,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.0,0.0
30073,5629.0,5629.0,5346.0,95.0,283.0,5.0,78.0,1.4,1.0,0.0,0.0,0.0,239.0,4.2,73.0,1.3,6.0,0.1,4.0,0.1,37.0,0.7,1.0,0.0
30075,1537.0,1537.0,1513.0,98.4,24.0,1.6,0.0,0.0,3.0,0.2,0.0,0.0,21.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30077,6615.0,6615.0,6427.0,97.2,188.0,2.8,17.0,0.3,61.0,0.9,9.0,0.1,82.0,1.2,8.0,0.1,3.0,0.0,0.0,0.0,42.0,0.6,0.0,0.0
30079,1273.0,1273.0,1231.0,96.7,42.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30081,39983.0,39983.0,38751.0,96.9,1232.0,3.1,194.0,0.5,395.0,1.0,117.0,0.3,568.0,1.4,67.0,0.2,74.0,0.2,5.0,0.0,195.0,0.5,5.0,0.0
30083,10630.0,10630.0,10013.0,94.2,617.0,5.8,224.0,2.1,507.0,4.8,157.0,1.5,105.0,1.0,67.0,0.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
30085,10205.0,10205.0,9757.0,95.6,448.0,4.4,51.0,0.5,100.0,1.0,26.0,0.3,72.0,0.7,3.0,0.0,16.0,0.2,8.0,0.1,260.0,2.5,14.0,0.1
30087,8567.0,8567.0,7723.0,90.1,844.0,9.9,30.0,0.4,128.0,1.5,0.0,0.0,128.0,1.5,5.0,0.1,28.0,0.3,9.0,0.1,560.0,6.5,16.0,0.2
30089,10990.0,10990.0,10651.0,96.9,339.0,3.1,39.0,0.4,91.0,0.8,13.0,0.1,175.0,1.6,7.0,0.1,42.0,0.4,19.0,0.2,31.0,0.3,0.0,0.0
30091,3342.0,3342.0,3276.0,98.0,66.0,2.0,17.0,0.5,31.0,0.9,5.0,0.1,25.0,0.7,2.0,0.1,10.0,0.3,10.0,0.3,0.0,0.0,0.0,0.0
30093,32690.0,32690.0,31578.0,96.6,1112.0,3.4,273.0,0.8,492.0,1.5,131.0,0.4,414.0,1.3,86.0,0.3,88.0,0.3,56.0,0.2,118.0,0.4,0.0,0.0
30095,8970.0,8970.0,8640.0,96.3,330.0,3.7,184.0,2.1,222.0,2.5,124.0,1.4,73.0,0.8,54.0,0.6,33.0,0.4,6.0,0.1,2.0,0.0,0.0,0.0
30097,3490.0,3490.0,3451.0,98.9,39.0,1.1,5.0,0.1,24.0,0.7,5.0,0.1,6.0,0.2,0.0,0.0,9.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
30099,5684.0,5684.0,5575.0,98.1,109.0,1.9,9.0,0.2,14.0,0.2,7.0,0.1,88.0,1.5,2.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
30101,4730.0,4730.0,4265.0,90.2,465.0,9.8,78.0,1.6,77.0,1.6,7.0,0.1,259.0,5.5,49.0,1.0,108.0,2.3,20.0,0.4,21.0,0.4,2.0,0.0
30103,745.0,745.0,721.0,96.8,24.0,3.2,0.0,0.0,9.0,1.2,0.0,0.0,9.0,1.2,0.0,0.0,6.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
30105,7098.0,7098.0,6909.0,97.3,189.0,2.7,15.0,0.2,61.0,0.9,2.0,0.0,77.0,1.1,3.0,0.0,35.0,0.5,8.0,0.1,16.0,0.2,2.0,0.0
30107,2008.0,2008.0,1681.0,83.7,327.0,16.3,38.0,1.9,41.0,2.0,35.0,1.7,266.0,13.2,3.0,0.1,10.0,0.5,0.0,0.0,10.0,0.5,0.0,0.0
30109,1050.0,1050.0,999.0,95.1,51.0,4.9,22.0,2.1,43.0,4.1,15.0,1.4,0.0,0.0,0.0,0.0,7.0,0.7,7.0,0.7,1.0,0.1,0.0,0.0
30111,147628.0,147628.0,141757.0,96.0,5871.0,4.0,1498.0,1.0,2697.0,1.8,688.0,0.5,1535.0,1.0,360.0,0.2,550.0,0.4,148.0,0.1,1089.0,0.7,302.0,0.2
31001,29524.0,29524.0,27011.0,91.5,2513.0,8.5,1131.0,3.8,2098.0,7.1,897.0,3.0,74.0,0.3,12.0,0.0,273.0,0.9,209.0,0.7,68.0,0.2,13.0,0.0
31003,5954.0,5954.0,5759.0,96.7,195.0,3.3,87.0,1.5,154.0,2.6,84.0,1.4,37.0,0.6,0.0,0.0,4.0,0.1,3.0,0.1,0.0,0.0,0.0,0.0
31005,407.0,407.0,403.0,99.0,4.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31007,648.0,648.0,616.0,95.1,32.0,4.9,3.0,0.5,32.0,4.9,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31009,452.0,452.0,442.0,97.8,10.0,2.2,6.0,1.3,8.0,1.8,6.0,1.3,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31011,4976.0,4976.0,4886.0,98.2,90.0,1.8,29.0,0.6,60.0,1.2,24.0,0.5,26.0,0.5,5.0,0.1,0.0,0.0,0.0,0.0,4.0,0.1,0.0,0.0
31013,10336.0,10336.0,9612.0,93.0,724.0,7.0,108.0,1.0,591.0,5.7,80.0,0.8,55.0,0.5,0.0,0.0,28.0,0.3,28.0,0.3,50.0,0.5,0.0,0.0
