countyFIPS,Estimate!!MARITAL STATUS!!Males 15 years and over,Percent Estimate!!MARITAL STATUS!!Males 15 years and over,Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced,Estimate!!MARITAL STATUS!!Females 15 years and over,Percent Estimate!!MARITAL STATUS!!Females 15 years and over,Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married,"Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated","Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated",Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated,Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed,Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced,Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
19063,3929.0,3929.0,1197.0,30.5,2139.0,54.4,21.0,0.5,96.0,2.4,476.0,12.1,3981.0,3981.0,914.0,23.0,2123.0,53.3,108.0,2.7,406.0,10.2,430.0,10.8
19065,8216.0,8216.0,2530.0,30.8,4416.0,53.7,91.0,1.1,206.0,2.5,973.0,11.8,8263.0,8263.0,1895.0,22.9,4342.0,52.5,68.0,0.8,992.0,12.0,966.0,11.7
19067,6274.0,6274.0,1769.0,28.2,3577.0,57.0,56.0,0.9,366.0,5.8,506.0,8.1,6591.0,6591.0,1402.0,21.3,3578.0,54.3,126.0,1.9,697.0,10.6,788.0,12.0
19069,4008.0,4008.0,1189.0,29.7,2367.0,59.1,26.0,0.6,109.0,2.7,317.0,7.9,4198.0,4198.0,904.0,21.5,2487.0,59.2,90.0,2.1,394.0,9.4,323.0,7.7
19071,2831.0,2831.0,647.0,22.9,1690.0,59.7,34.0,1.2,137.0,4.8,323.0,11.4,2872.0,2872.0,443.0,15.4,1711.0,59.6,16.0,0.6,426.0,14.8,276.0,9.6
19073,3523.0,3523.0,893.0,25.3,2130.0,60.5,53.0,1.5,86.0,2.4,361.0,10.2,3784.0,3784.0,779.0,20.6,2064.0,54.5,33.0,0.9,508.0,13.4,400.0,10.6
19075,4873.0,4873.0,1124.0,23.1,3177.0,65.2,36.0,0.7,134.0,2.7,402.0,8.2,5074.0,5074.0,915.0,18.0,3112.0,61.3,23.0,0.5,552.0,10.9,472.0,9.3
19077,4319.0,4319.0,1037.0,24.0,2542.0,58.9,27.0,0.6,195.0,4.5,518.0,12.0,4396.0,4396.0,764.0,17.4,2481.0,56.4,77.0,1.8,525.0,11.9,549.0,12.5
19079,5949.0,5949.0,1590.0,26.7,3594.0,60.4,46.0,0.8,191.0,3.2,528.0,8.9,6245.0,6245.0,1300.0,20.8,3462.0,55.4,96.0,1.5,782.0,12.5,605.0,9.7
19081,4496.0,4496.0,1200.0,26.7,2805.0,62.4,12.0,0.3,133.0,3.0,346.0,7.7,4438.0,4438.0,751.0,16.9,2749.0,61.9,12.0,0.3,562.0,12.7,364.0,8.2
19083,7114.0,7114.0,2203.0,31.0,3870.0,54.4,90.0,1.3,293.0,4.1,658.0,9.2,7189.0,7189.0,1370.0,19.1,4075.0,56.7,43.0,0.6,998.0,13.9,703.0,9.8
19085,5645.0,5645.0,1460.0,25.9,3274.0,58.0,44.0,0.8,184.0,3.3,683.0,12.1,5858.0,5858.0,1210.0,20.7,3297.0,56.3,45.0,0.8,710.0,12.1,596.0,10.2
19087,8351.0,8351.0,2669.0,32.0,4531.0,54.3,129.0,1.5,152.0,1.8,870.0,10.4,7993.0,7993.0,1998.0,25.0,4187.0,52.4,80.0,1.0,740.0,9.3,988.0,12.4
19089,3598.0,3598.0,1045.0,29.0,2056.0,57.1,33.0,0.9,102.0,2.8,362.0,10.1,3700.0,3700.0,620.0,16.8,2089.0,56.5,11.0,0.3,530.0,14.3,450.0,12.2
19091,3750.0,3750.0,923.0,24.6,2255.0,60.1,33.0,0.9,132.0,3.5,407.0,10.9,3938.0,3938.0,670.0,17.0,2296.0,58.3,59.0,1.5,473.0,12.0,440.0,11.2
19093,2761.0,2761.0,683.0,24.7,1622.0,58.7,15.0,0.5,131.0,4.7,310.0,11.2,2809.0,2809.0,477.0,17.0,1650.0,58.7,21.0,0.7,345.0,12.3,316.0,11.2
19095,6430.0,6430.0,1648.0,25.6,3947.0,61.4,33.0,0.5,169.0,2.6,633.0,9.8,6680.0,6680.0,1351.0,20.2,4019.0,60.2,82.0,1.2,727.0,10.9,501.0,7.5
19097,7921.0,7921.0,2231.0,28.2,4466.0,56.4,54.0,0.7,246.0,3.1,924.0,11.7,7954.0,7954.0,1527.0,19.2,4445.0,55.9,166.0,2.1,910.0,11.4,906.0,11.4
19099,15178.0,15178.0,4249.0,28.0,8270.0,54.5,224.0,1.5,431.0,2.8,2004.0,13.2,14830.0,14830.0,2925.0,19.7,8206.0,55.3,235.0,1.6,1531.0,10.3,1933.0,13.0
19101,7747.0,7747.0,3400.0,43.9,3207.0,41.4,47.0,0.6,300.0,3.9,793.0,10.2,7555.0,7555.0,1942.0,25.7,3578.0,47.4,261.0,3.5,732.0,9.7,1042.0,13.8
19103,60056.0,60056.0,27075.0,45.1,27512.0,45.8,483.0,0.8,947.0,1.6,4039.0,6.7,61692.0,61692.0,26075.0,42.3,26247.0,42.5,678.0,1.1,3182.0,5.2,5510.0,8.9
19105,8735.0,8735.0,2454.0,28.1,4757.0,54.5,49.0,0.6,320.0,3.7,1155.0,13.2,8196.0,8196.0,1587.0,19.4,4780.0,58.3,30.0,0.4,991.0,12.1,808.0,9.9
19107,4192.0,4192.0,1114.0,26.6,2390.0,57.0,40.0,1.0,142.0,3.4,506.0,12.1,4116.0,4116.0,725.0,17.6,2435.0,59.2,30.0,0.7,546.0,13.3,380.0,9.2
19109,6137.0,6137.0,1612.0,26.3,3659.0,59.6,43.0,0.7,167.0,2.7,656.0,10.7,6226.0,6226.0,1163.0,18.7,3543.0,56.9,36.0,0.6,832.0,13.4,652.0,10.5
19111,14243.0,14243.0,4344.0,30.5,7614.0,53.5,118.0,0.8,394.0,2.8,1773.0,12.4,14156.0,14156.0,3131.0,22.1,7541.0,53.3,251.0,1.8,1375.0,9.7,1858.0,13.1
19113,87389.0,87389.0,29586.0,33.9,45650.0,52.2,707.0,0.8,2115.0,2.4,9331.0,10.7,91291.0,91291.0,25096.0,27.5,46051.0,50.4,1216.0,1.3,7926.0,8.7,11002.0,12.1
19115,4629.0,4629.0,1404.0,30.3,2587.0,55.9,46.0,1.0,190.0,4.1,402.0,8.7,4529.0,4529.0,937.0,20.7,2566.0,56.7,87.0,1.9,491.0,10.8,448.0,9.9
19117,3451.0,3451.0,954.0,27.6,1915.0,55.5,27.0,0.8,115.0,3.3,440.0,12.7,3511.0,3511.0,578.0,16.5,1974.0,56.2,58.0,1.7,432.0,12.3,469.0,13.4
19119,4499.0,4499.0,1002.0,22.3,3000.0,66.7,26.0,0.6,196.0,4.4,275.0,6.1,4473.0,4473.0,693.0,15.5,3037.0,67.9,28.0,0.6,479.0,10.7,236.0,5.3
19121,6210.0,6210.0,1295.0,20.9,4045.0,65.1,72.0,1.2,242.0,3.9,556.0,9.0,6365.0,6365.0,1098.0,17.3,4060.0,63.8,68.0,1.1,627.0,9.9,512.0,8.0
19123,8908.0,8908.0,2610.0,29.3,4845.0,54.4,169.0,1.9,298.0,3.3,986.0,11.1,8849.0,8849.0,1762.0,19.9,4751.0,53.7,63.0,0.7,1044.0,11.8,1229.0,13.9
19125,13131.0,13131.0,3774.0,28.7,7556.0,57.5,90.0,0.7,449.0,3.4,1262.0,9.6,13533.0,13533.0,3097.0,22.9,7673.0,56.7,50.0,0.4,1267.0,9.4,1446.0,10.7
19127,15891.0,15891.0,4704.0,29.6,8691.0,54.7,111.0,0.7,562.0,3.5,1823.0,11.5,15868.0,15868.0,3711.0,23.4,8508.0,53.6,315.0,2.0,1560.0,9.8,1774.0,11.2
19129,6014.0,6014.0,1742.0,29.0,3488.0,58.0,7.0,0.1,277.0,4.6,500.0,8.3,6030.0,6030.0,1348.0,22.4,3330.0,55.2,67.0,1.1,621.0,10.3,664.0,11.0
19131,4198.0,4198.0,1179.0,28.1,2502.0,59.6,15.0,0.4,135.0,3.2,367.0,8.7,4386.0,4386.0,728.0,16.6,2549.0,58.1,42.0,1.0,576.0,13.1,491.0,11.2
19133,3545.0,3545.0,1047.0,29.5,2039.0,57.5,14.0,0.4,175.0,4.9,270.0,7.6,3783.0,3783.0,653.0,17.3,1988.0,52.6,35.0,0.9,538.0,14.2,569.0,15.0
19135,3138.0,3138.0,822.0,26.2,1870.0,59.6,30.0,1.0,157.0,5.0,259.0,8.3,3060.0,3060.0,541.0,17.7,1751.0,57.2,22.0,0.7,415.0,13.6,331.0,10.8
19137,3961.0,3961.0,1107.0,27.9,2281.0,57.6,60.0,1.5,114.0,2.9,399.0,10.1,4285.0,4285.0,874.0,20.4,2231.0,52.1,47.0,1.1,577.0,13.5,556.0,13.0
19139,16851.0,16851.0,5583.0,33.1,8949.0,53.1,205.0,1.2,528.0,3.1,1586.0,9.4,17188.0,17188.0,3926.0,22.8,8868.0,51.6,352.0,2.0,1702.0,9.9,2340.0,13.6
19141,5589.0,5589.0,1525.0,27.3,3485.0,62.4,52.0,0.9,111.0,2.0,416.0,7.4,5623.0,5623.0,1078.0,19.2,3138.0,55.8,64.0,1.1,848.0,15.1,495.0,8.8
19143,2424.0,2424.0,549.0,22.6,1472.0,60.7,50.0,2.1,101.0,4.2,252.0,10.4,2493.0,2493.0,467.0,18.7,1405.0,56.4,31.0,1.2,325.0,13.0,265.0,10.6
19145,6685.0,6685.0,2395.0,35.8,3431.0,51.3,70.0,1.0,185.0,2.8,604.0,9.0,6232.0,6232.0,1273.0,20.4,3444.0,55.3,48.0,0.8,714.0,11.5,753.0,12.1
19147,3642.0,3642.0,1072.0,29.4,2093.0,57.5,21.0,0.6,148.0,4.1,308.0,8.5,3704.0,3704.0,614.0,16.6,2178.0,58.8,48.0,1.3,532.0,14.4,332.0,9.0
19149,9669.0,9669.0,2609.0,27.0,5962.0,61.7,33.0,0.3,240.0,2.5,825.0,8.5,10254.0,10254.0,2072.0,20.2,6009.0,58.6,104.0,1.0,1092.0,10.6,977.0,9.5
19151,2756.0,2756.0,642.0,23.3,1607.0,58.3,20.0,0.7,136.0,4.9,351.0,12.7,2917.0,2917.0,426.0,14.6,1715.0,58.8,89.0,3.1,371.0,12.7,316.0,10.8
19153,182301.0,182301.0,63149.0,34.6,92837.0,50.9,1994.0,1.1,4063.0,2.2,20258.0,11.1,191621.0,191621.0,56250.0,29.4,91756.0,47.9,3188.0,1.7,14257.0,7.4,26170.0,13.7
19155,36470.0,36470.0,11968.0,32.8,19012.0,52.1,379.0,1.0,931.0,2.6,4180.0,11.5,38573.0,38573.0,9726.0,25.2,18953.0,49.1,680.0,1.8,3948.0,10.2,5266.0,13.7
19157,7534.0,7534.0,2490.0,33.1,3922.0,52.1,39.0,0.5,318.0,4.2,765.0,10.2,8094.0,8094.0,2423.0,29.9,3866.0,47.8,71.0,0.9,925.0,11.4,809.0,10.0
19159,1916.0,1916.0,440.0,23.0,1144.0,59.7,28.0,1.5,84.0,4.4,220.0,11.5,2098.0,2098.0,365.0,17.4,1175.0,56.0,24.0,1.1,332.0,15.8,202.0,9.6
19161,3911.0,3911.0,943.0,24.1,2433.0,62.2,44.0,1.1,99.0,2.5,392.0,10.0,4158.0,4158.0,752.0,18.1,2445.0,58.8,27.0,0.6,506.0,12.2,428.0,10.3
19163,67067.0,67067.0,23277.0,34.7,34653.0,51.7,455.0,0.7,1920.0,2.9,6762.0,10.1,70781.0,70781.0,19857.0,28.1,34526.0,48.8,1163.0,1.6,6240.0,8.8,8995.0,12.7
19165,4647.0,4647.0,1260.0,27.1,2623.0,56.4,45.0,1.0,198.0,4.3,521.0,11.2,4913.0,4913.0,906.0,18.4,2713.0,55.2,54.0,1.1,584.0,11.9,656.0,13.4
19167,13470.0,13470.0,4269.0,31.7,8245.0,61.2,91.0,0.7,261.0,1.9,604.0,4.5,13447.0,13447.0,3225.0,24.0,8385.0,62.4,103.0,0.8,1251.0,9.3,483.0,3.6
19169,43540.0,43540.0,23930.0,55.0,16613.0,38.2,316.0,0.7,577.0,1.3,2104.0,4.8,39768.0,39768.0,17646.0,44.4,17073.0,42.9,249.0,0.6,2052.0,5.2,2748.0,6.9
19171,6805.0,6805.0,2008.0,29.5,3720.0,54.7,64.0,0.9,263.0,3.9,750.0,11.0,6942.0,6942.0,1534.0,22.1,3751.0,54.0,62.0,0.9,771.0,11.1,824.0,11.9
19173,2483.0,2483.0,581.0,23.4,1511.0,60.9,20.0,0.8,94.0,3.8,277.0,11.2,2506.0,2506.0,415.0,16.6,1483.0,59.2,68.0,2.7,286.0,11.4,254.0,10.1
19175,4887.0,4887.0,1403.0,28.7,2609.0,53.4,66.0,1.4,207.0,4.2,602.0,12.3,5276.0,5276.0,1268.0,24.0,2596.0,49.2,121.0,2.3,506.0,9.6,785.0,14.9
19177,2951.0,2951.0,722.0,24.5,1725.0,58.5,79.0,2.7,99.0,3.4,326.0,11.0,2872.0,2872.0,557.0,19.4,1694.0,59.0,33.0,1.1,339.0,11.8,249.0,8.7
19179,14086.0,14086.0,4469.0,31.7,7433.0,52.8,163.0,1.2,556.0,3.9,1465.0,10.4,14616.0,14616.0,3384.0,23.2,7385.0,50.5,293.0,2.0,1621.0,11.1,1933.0,13.2
19181,18960.0,18960.0,5135.0,27.1,11357.0,59.9,90.0,0.5,480.0,2.5,1898.0,10.0,20289.0,20289.0,4857.0,23.9,11401.0,56.2,135.0,0.7,1670.0,8.2,2226.0,11.0
19183,8691.0,8691.0,2239.0,25.8,5263.0,60.6,138.0,1.6,240.0,2.8,811.0,9.3,8909.0,8909.0,1912.0,21.5,4916.0,55.2,122.0,1.4,966.0,10.8,993.0,11.1
19185,2493.0,2493.0,638.0,25.6,1348.0,54.1,39.0,1.6,136.0,5.5,332.0,13.3,2581.0,2581.0,498.0,19.3,1382.0,53.5,17.0,0.7,387.0,15.0,297.0,11.5
19187,15645.0,15645.0,5991.0,38.3,6994.0,44.7,185.0,1.2,468.0,3.0,2007.0,12.8,14626.0,14626.0,3793.0,25.9,6734.0,46.0,275.0,1.9,1674.0,11.4,2150.0,14.7
19189,4312.0,4312.0,1445.0,33.5,2328.0,54.0,32.0,0.7,155.0,3.6,352.0,8.2,4432.0,4432.0,1036.0,23.4,2405.0,54.3,45.0,1.0,571.0,12.9,375.0,8.5
19191,8552.0,8552.0,2856.0,33.4,4832.0,56.5,10.0,0.1,279.0,3.3,575.0,6.7,8785.0,8785.0,2476.0,28.2,4617.0,52.6,119.0,1.4,977.0,11.1,596.0,6.8
19193,39065.0,39065.0,13945.0,35.7,19171.0,49.1,773.0,2.0,1004.0,2.6,4172.0,10.7,40868.0,40868.0,11357.0,27.8,19722.0,48.3,774.0,1.9,4209.0,10.3,4806.0,11.8
19195,3105.0,3105.0,930.0,30.0,1728.0,55.7,32.0,1.0,97.0,3.1,318.0,10.2,3098.0,3098.0,755.0,24.4,1650.0,53.3,18.0,0.6,347.0,11.2,328.0,10.6
19197,5085.0,5085.0,1498.0,29.5,2877.0,56.6,19.0,0.4,196.0,3.9,495.0,9.7,5157.0,5157.0,1015.0,19.7,2786.0,54.0,120.0,2.3,706.0,13.7,530.0,10.3
20001,5038.0,5038.0,1593.0,31.6,2455.0,48.7,36.0,0.7,237.0,4.7,717.0,14.2,5232.0,5232.0,993.0,19.0,2711.0,51.8,120.0,2.3,591.0,11.3,817.0,15.6
20003,3034.0,3034.0,760.0,25.0,1782.0,58.7,8.0,0.3,90.0,3.0,394.0,13.0,3122.0,3122.0,584.0,18.7,1735.0,55.6,20.0,0.6,487.0,15.6,296.0,9.5
20005,6262.0,6262.0,2265.0,36.2,3157.0,50.4,37.0,0.6,272.0,4.3,531.0,8.5,6885.0,6885.0,2154.0,31.3,3211.0,46.6,43.0,0.6,639.0,9.3,838.0,12.2
20007,1909.0,1909.0,459.0,24.0,1055.0,55.3,19.0,1.0,105.0,5.5,271.0,14.2,1845.0,1845.0,333.0,18.0,915.0,49.6,89.0,4.8,243.0,13.2,265.0,14.4
20009,10509.0,10509.0,3086.0,29.4,5802.0,55.2,85.0,0.8,341.0,3.2,1195.0,11.4,10951.0,10951.0,2639.0,24.1,5757.0,52.6,188.0,1.7,1056.0,9.6,1311.0,12.0
20011,5644.0,5644.0,1713.0,30.4,3137.0,55.6,27.0,0.5,210.0,3.7,557.0,9.9,5909.0,5909.0,1271.0,21.5,3108.0,52.6,112.0,1.9,776.0,13.1,642.0,10.9
20013,3711.0,3711.0,907.0,24.4,2254.0,60.7,33.0,0.9,96.0,2.6,421.0,11.3,3862.0,3862.0,598.0,15.5,2270.0,58.8,66.0,1.7,438.0,11.3,490.0,12.7
20015,26416.0,26416.0,7806.0,29.6,14745.0,55.8,222.0,0.8,906.0,3.4,2737.0,10.4,26241.0,26241.0,5303.0,20.2,15232.0,58.0,259.0,1.0,2526.0,9.6,2921.0,11.1
20017,1065.0,1065.0,305.0,28.6,571.0,53.6,12.0,1.1,51.0,4.8,126.0,11.8,1060.0,1060.0,205.0,19.3,577.0,54.4,29.0,2.7,169.0,15.9,80.0,7.5
20019,1429.0,1429.0,389.0,27.2,735.0,51.4,31.0,2.2,61.0,4.3,213.0,14.9,1349.0,1349.0,241.0,17.9,728.0,54.0,14.0,1.0,202.0,15.0,164.0,12.2
20021,7986.0,7986.0,1920.0,24.0,4859.0,60.8,41.0,0.5,263.0,3.3,903.0,11.3,8425.0,8425.0,1752.0,20.8,4329.0,51.4,157.0,1.9,999.0,11.9,1188.0,14.1
20023,1063.0,1063.0,237.0,22.3,639.0,60.1,8.0,0.8,27.0,2.5,152.0,14.3,1149.0,1149.0,163.0,14.2,602.0,52.4,18.0,1.6,246.0,21.4,120.0,10.4
20025,825.0,825.0,185.0,22.4,471.0,57.1,14.0,1.7,33.0,4.0,122.0,14.8,813.0,813.0,117.0,14.4,425.0,52.3,25.0,3.1,106.0,13.0,140.0,17.2
20027,3260.0,3260.0,653.0,20.0,1992.0,61.1,20.0,0.6,102.0,3.1,493.0,15.1,3253.0,3253.0,576.0,17.7,1893.0,58.2,54.0,1.7,348.0,10.7,382.0,11.7
20029,3606.0,3606.0,1044.0,29.0,1947.0,54.0,20.0,0.6,153.0,4.2,442.0,12.3,3694.0,3694.0,776.0,21.0,1856.0,50.2,13.0,0.4,534.0,14.5,515.0,13.9
20031,3451.0,3451.0,749.0,21.7,2088.0,60.5,79.0,2.3,107.0,3.1,428.0,12.4,3376.0,3376.0,551.0,16.3,1979.0,58.6,73.0,2.2,372.0,11.0,401.0,11.9
20033,718.0,718.0,179.0,24.9,445.0,62.0,0.0,0.0,22.0,3.1,72.0,10.0,740.0,740.0,143.0,19.3,385.0,52.0,2.0,0.3,110.0,14.9,100.0,13.5
20035,14250.0,14250.0,4243.0,29.8,7521.0,52.8,190.0,1.3,439.0,3.1,1857.0,13.0,14284.0,14284.0,3088.0,21.6,7238.0,50.7,344.0,2.4,1676.0,11.7,1938.0,13.6
20037,15837.0,15837.0,6744.0,42.6,6896.0,43.5,177.0,1.1,329.0,2.1,1691.0,10.7,16134.0,16134.0,4874.0,30.2,7333.0,45.5,246.0,1.5,1500.0,9.3,2181.0,13.5
20039,1173.0,1173.0,222.0,18.9,632.0,53.9,17.0,1.4,99.0,8.4,203.0,17.3,1246.0,1246.0,208.0,16.7,695.0,55.8,12.0,1.0,195.0,15.7,136.0,10.9
20041,7629.0,7629.0,1947.0,25.5,4220.0,55.3,93.0,1.2,325.0,4.3,1044.0,13.7,7591.0,7591.0,1289.0,17.0,4366.0,57.5,57.0,0.8,876.0,11.5,1003.0,13.2
20043,3361.0,3361.0,1091.0,32.5,1733.0,51.6,28.0,0.8,124.0,3.7,385.0,11.5,3144.0,3144.0,765.0,24.3,1653.0,52.6,22.0,0.7,369.0,11.7,335.0,10.7
20045,49855.0,49855.0,24423.0,49.0,20692.0,41.5,261.0,0.5,1003.0,2.0,3476.0,7.0,50841.0,50841.0,21967.0,43.2,20585.0,40.5,202.0,0.4,2901.0,5.7,5186.0,10.2
20047,1184.0,1184.0,245.0,20.7,708.0,59.8,17.0,1.4,72.0,6.1,142.0,12.0,1173.0,1173.0,192.0,16.4,700.0,59.7,32.0,2.7,122.0,10.4,127.0,10.8
20049,1042.0,1042.0,249.0,23.9,609.0,58.4,15.0,1.4,53.0,5.1,116.0,11.1,1068.0,1068.0,131.0,12.3,621.0,58.1,10.0,0.9,159.0,14.9,147.0,13.8
20051,11713.0,11713.0,4995.0,42.6,5344.0,45.6,84.0,0.7,237.0,2.0,1053.0,9.0,11884.0,11884.0,4147.0,34.9,5273.0,44.4,147.0,1.2,1248.0,10.5,1069.0,9.0
20053,3107.0,3107.0,969.0,31.2,1529.0,49.2,122.0,3.9,142.0,4.6,345.0,11.1,2220.0,2220.0,429.0,19.3,1183.0,53.3,22.0,1.0,309.0,13.9,277.0,12.5
20055,13982.0,13982.0,5060.0,36.2,6935.0,49.6,222.0,1.6,408.0,2.9,1357.0,9.7,13385.0,13385.0,3984.0,29.8,6562.0,49.0,371.0,2.8,1220.0,9.1,1248.0,9.3
20057,13345.0,13345.0,4435.0,33.2,7105.0,53.2,223.0,1.7,305.0,2.3,1277.0,9.6,12183.0,12183.0,2879.0,23.6,6628.0,54.4,348.0,2.9,1021.0,8.4,1307.0,10.7
20059,9944.0,9944.0,2634.0,26.5,5839.0,58.7,52.0,0.5,259.0,2.6,1160.0,11.7,10453.0,10453.0,2284.0,21.9,5830.0,55.8,77.0,0.7,826.0,7.9,1436.0,13.7
20061,13520.0,13520.0,3200.0,23.7,8794.0,65.0,220.0,1.6,176.0,1.3,1130.0,8.4,11739.0,11739.0,2445.0,20.8,7063.0,60.2,236.0,2.0,838.0,7.1,1157.0,9.9
20063,1026.0,1026.0,191.0,18.6,697.0,67.9,13.0,1.3,47.0,4.6,78.0,7.6,1111.0,1111.0,151.0,13.6,720.0,64.8,14.0,1.3,141.0,12.7,85.0,7.7
20065,1036.0,1036.0,217.0,20.9,639.0,61.7,22.0,2.1,51.0,4.9,107.0,10.3,1076.0,1076.0,150.0,13.9,574.0,53.3,16.0,1.5,165.0,15.3,171.0,15.9
20067,2963.0,2963.0,889.0,30.0,1758.0,59.3,25.0,0.8,88.0,3.0,203.0,6.9,2663.0,2663.0,533.0,20.0,1590.0,59.7,60.0,2.3,214.0,8.0,266.0,10.0
20069,2269.0,2269.0,534.0,23.5,1481.0,65.3,3.0,0.1,99.0,4.4,152.0,6.7,2315.0,2315.0,438.0,18.9,1471.0,63.5,35.0,1.5,222.0,9.6,149.0,6.4
20071,456.0,456.0,95.0,20.8,306.0,67.1,5.0,1.1,23.0,5.0,27.0,5.9,480.0,480.0,90.0,18.8,276.0,57.5,10.0,2.1,82.0,17.1,22.0,4.6
20073,2543.0,2543.0,548.0,21.5,1493.0,58.7,35.0,1.4,105.0,4.1,362.0,14.2,2532.0,2532.0,420.0,16.6,1387.0,54.8,45.0,1.8,261.0,10.3,419.0,16.5
20075,999.0,999.0,312.0,31.2,557.0,55.8,51.0,5.1,31.0,3.1,48.0,4.8,947.0,947.0,294.0,31.0,456.0,48.2,43.0,4.5,63.0,6.7,91.0,9.6
20077,2245.0,2245.0,585.0,26.1,1330.0,59.2,11.0,0.5,95.0,4.2,224.0,10.0,2270.0,2270.0,347.0,15.3,1317.0,58.0,57.0,2.5,338.0,14.9,211.0,9.3
20079,13562.0,13562.0,4175.0,30.8,7936.0,58.5,57.0,0.4,340.0,2.5,1054.0,7.8,13910.0,13910.0,3227.0,23.2,7696.0,55.3,99.0,0.7,1396.0,10.0,1492.0,10.7
20081,1531.0,1531.0,446.0,29.1,939.0,61.3,43.0,2.8,37.0,2.4,66.0,4.3,1554.0,1554.0,348.0,22.4,907.0,58.4,0.0,0.0,164.0,10.6,135.0,8.7
20083,759.0,759.0,162.0,21.3,525.0,69.2,8.0,1.1,11.0,1.4,53.0,7.0,767.0,767.0,96.0,12.5,485.0,63.2,17.0,2.2,118.0,15.4,51.0,6.6
20085,5261.0,5261.0,1384.0,26.3,3209.0,61.0,20.0,0.4,183.0,3.5,465.0,8.8,5329.0,5329.0,995.0,18.7,3089.0,58.0,20.0,0.4,467.0,8.8,758.0,14.2
20087,7720.0,7720.0,1879.0,24.3,4842.0,62.7,43.0,0.6,120.0,1.6,836.0,10.8,7622.0,7622.0,1250.0,16.4,4679.0,61.4,81.0,1.1,809.0,10.6,803.0,10.5
20089,1255.0,1255.0,282.0,22.5,725.0,57.8,16.0,1.3,51.0,4.1,181.0,14.4,1214.0,1214.0,162.0,13.3,723.0,59.6,4.0,0.3,178.0,14.7,147.0,12.1
20091,225291.0,225291.0,67667.0,30.0,133000.0,59.0,2086.0,0.9,4154.0,1.8,18384.0,8.2,239490.0,239490.0,59722.0,24.9,131997.0,55.1,2513.0,1.0,16665.0,7.0,28593.0,11.9
20093,1440.0,1440.0,416.0,28.9,910.0,63.2,9.0,0.6,58.0,4.0,47.0,3.3,1517.0,1517.0,289.0,19.1,942.0,62.1,21.0,1.4,170.0,11.2,95.0,6.3
20095,3054.0,3054.0,698.0,22.9,1842.0,60.3,24.0,0.8,191.0,6.3,299.0,9.8,3088.0,3088.0,545.0,17.6,1746.0,56.5,6.0,0.2,454.0,14.7,337.0,10.9
20097,1012.0,1012.0,293.0,29.0,566.0,55.9,10.0,1.0,85.0,8.4,58.0,5.7,1036.0,1036.0,223.0,21.5,608.0,58.7,6.0,0.6,112.0,10.8,87.0,8.4
20099,8008.0,8008.0,2480.0,31.0,4505.0,56.3,60.0,0.7,239.0,3.0,724.0,9.0,8305.0,8305.0,1810.0,21.8,4273.0,51.5,109.0,1.3,996.0,12.0,1117.0,13.4
20101,680.0,680.0,211.0,31.0,398.0,58.5,0.0,0.0,33.0,4.9,38.0,5.6,638.0,638.0,110.0,17.2,358.0,56.1,17.0,2.7,109.0,17.1,44.0,6.9
20103,34655.0,34655.0,11133.0,32.1,17878.0,51.6,553.0,1.6,941.0,2.7,4150.0,12.0,29444.0,29444.0,6158.0,20.9,16271.0,55.3,481.0,1.6,2418.0,8.2,4116.0,14.0
20105,1292.0,1292.0,398.0,30.8,674.0,52.2,5.0,0.4,23.0,1.8,192.0,14.9,1240.0,1240.0,187.0,15.1,684.0,55.2,27.0,2.2,171.0,13.8,171.0,13.8
20107,3890.0,3890.0,909.0,23.4,2284.0,58.7,28.0,0.7,191.0,4.9,478.0,12.3,3956.0,3956.0,725.0,18.3,2266.0,57.3,96.0,2.4,504.0,12.7,365.0,9.2
20109,1098.0,1098.0,305.0,27.8,658.0,59.9,6.0,0.5,23.0,2.1,106.0,9.7,1150.0,1150.0,214.0,18.6,673.0,58.5,1.0,0.1,162.0,14.1,100.0,8.7
20111,13040.0,13040.0,4724.0,36.2,6573.0,50.4,82.0,0.6,389.0,3.0,1272.0,9.8,14019.0,14019.0,4752.0,33.9,6554.0,46.8,313.0,2.2,920.0,6.6,1480.0,10.6
