countyFIPS,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,Percent Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability
32029,3899.0,3899.0,868.0,22.3,597.0,597.0,45.0,7.5,2126.0,2126.0,357.0,16.8,1176.0,1176.0,466.0,39.6
32031,447876.0,447876.0,54357.0,12.1,99216.0,99216.0,4373.0,4.4,279446.0,279446.0,28341.0,10.1,69214.0,69214.0,21643.0,31.3
32033,8265.0,8265.0,1329.0,16.1,1990.0,1990.0,81.0,4.1,4746.0,4746.0,711.0,15.0,1529.0,1529.0,537.0,35.1
32510,52450.0,52450.0,11509.0,21.9,11247.0,11247.0,1626.0,14.5,31078.0,31078.0,6050.0,19.5,10125.0,10125.0,3833.0,37.9
33001,59876.0,59876.0,9455.0,15.8,11494.0,11494.0,813.0,7.1,36375.0,36375.0,4728.0,13.0,12007.0,12007.0,3914.0,32.6
33003,47371.0,47371.0,7407.0,15.6,7781.0,7781.0,304.0,3.9,27455.0,27455.0,3348.0,12.2,12135.0,12135.0,3755.0,30.9
33005,75502.0,75502.0,10413.0,13.8,13819.0,13819.0,581.0,4.2,47935.0,47935.0,5179.0,10.8,13748.0,13748.0,4653.0,33.8
33007,29809.0,29809.0,6207.0,20.8,5321.0,5321.0,452.0,8.5,17719.0,17719.0,3249.0,18.3,6769.0,6769.0,2506.0,37.0
33009,88832.0,88832.0,12852.0,14.5,14927.0,14927.0,807.0,5.4,57203.0,57203.0,6342.0,11.1,16702.0,16702.0,5703.0,34.1
33011,406704.0,406704.0,47563.0,11.7,86135.0,86135.0,4153.0,4.8,262664.0,262664.0,24849.0,9.5,57905.0,57905.0,18561.0,32.1
33013,145891.0,145891.0,19866.0,13.6,29218.0,29218.0,1410.0,4.8,92193.0,92193.0,10296.0,11.2,24480.0,24480.0,8160.0,33.3
33015,302730.0,302730.0,32093.0,10.6,60911.0,60911.0,2765.0,4.5,192166.0,192166.0,15018.0,7.8,49653.0,49653.0,14310.0,28.8
33017,126907.0,126907.0,15914.0,12.5,24303.0,24303.0,1040.0,4.3,84927.0,84927.0,9121.0,10.7,17677.0,17677.0,5753.0,32.5
33019,42621.0,42621.0,5874.0,13.8,8274.0,8274.0,386.0,4.7,26019.0,26019.0,2836.0,10.9,8328.0,8328.0,2652.0,31.8
34001,266009.0,266009.0,35805.0,13.5,58094.0,58094.0,2612.0,4.5,163736.0,163736.0,17920.0,10.9,44179.0,44179.0,15273.0,34.6
34003,923738.0,923738.0,74389.0,8.1,199203.0,199203.0,4019.0,2.0,573382.0,573382.0,28882.0,5.0,151153.0,151153.0,41488.0,27.4
34005,432010.0,432010.0,50570.0,11.7,94161.0,94161.0,3976.0,4.2,267488.0,267488.0,23995.0,9.0,70361.0,70361.0,22599.0,32.1
34007,501770.0,501770.0,67480.0,13.4,116390.0,116390.0,6364.0,5.5,311788.0,311788.0,34711.0,11.1,73592.0,73592.0,26405.0,35.9
34009,91656.0,91656.0,12960.0,14.1,16595.0,16595.0,718.0,4.3,52264.0,52264.0,5637.0,10.8,22797.0,22797.0,6605.0,29.0
34011,141856.0,141856.0,19878.0,14.0,36381.0,36381.0,1821.0,5.0,84288.0,84288.0,10365.0,12.3,21187.0,21187.0,7692.0,36.3
34013,781825.0,781825.0,90493.0,11.6,188665.0,188665.0,8430.0,4.5,492457.0,492457.0,46968.0,9.5,100703.0,100703.0,35095.0,34.9
34015,289683.0,289683.0,37378.0,12.9,65081.0,65081.0,2717.0,4.2,181965.0,181965.0,19303.0,10.6,42637.0,42637.0,15358.0,36.0
34017,664118.0,664118.0,61196.0,9.2,137496.0,137496.0,4741.0,3.4,452061.0,452061.0,30793.0,6.8,74561.0,74561.0,25662.0,34.4
34019,121098.0,121098.0,10743.0,8.9,24376.0,24376.0,875.0,3.6,75543.0,75543.0,4167.0,5.5,21179.0,21179.0,5701.0,26.9
34021,363331.0,363331.0,37624.0,10.4,79086.0,79086.0,2533.0,3.2,232424.0,232424.0,19211.0,8.3,51821.0,51821.0,15880.0,30.6
34023,817979.0,817979.0,74718.0,9.1,180911.0,180911.0,5974.0,3.3,522199.0,522199.0,31921.0,6.1,114869.0,114869.0,36823.0,32.1
34025,619534.0,619534.0,62755.0,10.1,135264.0,135264.0,4322.0,3.2,382872.0,382872.0,28755.0,7.5,101398.0,101398.0,29678.0,29.3
34027,490337.0,490337.0,40995.0,8.4,107040.0,107040.0,2506.0,2.3,305241.0,305241.0,16449.0,5.4,78056.0,78056.0,22040.0,28.2
34029,586854.0,586854.0,77492.0,13.2,140449.0,140449.0,4611.0,3.3,317815.0,317815.0,30802.0,9.7,128590.0,128590.0,42079.0,32.7
34031,500479.0,500479.0,44421.0,8.9,120807.0,120807.0,3644.0,3.0,311286.0,311286.0,19809.0,6.4,68386.0,68386.0,20968.0,30.7
34033,62167.0,62167.0,9405.0,15.1,13686.0,13686.0,762.0,5.6,37817.0,37817.0,4765.0,12.6,10664.0,10664.0,3878.0,36.4
34035,327254.0,327254.0,26240.0,8.0,74156.0,74156.0,1950.0,2.6,205720.0,205720.0,10923.0,5.3,47378.0,47378.0,13367.0,28.2
34037,141186.0,141186.0,15218.0,10.8,29126.0,29126.0,870.0,3.0,89783.0,89783.0,8070.0,9.0,22277.0,22277.0,6278.0,28.2
34039,548522.0,548522.0,50566.0,9.2,130180.0,130180.0,4204.0,3.2,344101.0,344101.0,22436.0,6.5,74241.0,74241.0,23926.0,32.2
34041,105433.0,105433.0,13355.0,12.7,21668.0,21668.0,731.0,3.4,66130.0,66130.0,6196.0,9.4,17635.0,17635.0,6428.0,36.5
35001,670756.0,670756.0,90495.0,13.5,151283.0,151283.0,5302.0,3.5,417797.0,417797.0,48658.0,11.6,101676.0,101676.0,36535.0,35.9
35003,3530.0,3530.0,1072.0,30.4,468.0,468.0,28.0,6.0,1698.0,1698.0,374.0,22.0,1364.0,1364.0,670.0,49.1
35005,64407.0,64407.0,10719.0,16.6,17544.0,17544.0,569.0,3.2,37049.0,37049.0,5563.0,15.0,9814.0,9814.0,4587.0,46.7
35006,25527.0,25527.0,6324.0,24.8,6425.0,6425.0,619.0,9.6,15144.0,15144.0,3137.0,20.7,3958.0,3958.0,2568.0,64.9
35007,11816.0,11816.0,2660.0,22.5,2300.0,2300.0,74.0,3.2,6442.0,6442.0,1203.0,18.7,3074.0,3074.0,1383.0,45.0
35009,47401.0,47401.0,7508.0,15.8,13363.0,13363.0,418.0,3.1,28151.0,28151.0,4287.0,15.2,5887.0,5887.0,2803.0,47.6
35011,2029.0,2029.0,464.0,22.9,548.0,548.0,35.0,6.4,1050.0,1050.0,154.0,14.7,431.0,431.0,275.0,63.8
35015,56799.0,56799.0,7587.0,13.4,15175.0,15175.0,403.0,2.7,33670.0,33670.0,3720.0,11.0,7954.0,7954.0,3464.0,43.6
35017,27607.0,27607.0,5285.0,19.1,5874.0,5874.0,253.0,4.3,14850.0,14850.0,2238.0,15.1,6883.0,6883.0,2794.0,40.6
35019,3703.0,3703.0,855.0,23.1,774.0,774.0,0.0,0.0,1954.0,1954.0,423.0,21.6,975.0,975.0,432.0,44.3
35021,456.0,456.0,106.0,23.2,70.0,70.0,0.0,0.0,210.0,210.0,50.0,23.8,176.0,176.0,56.0,31.8
35023,4267.0,4267.0,920.0,21.6,1001.0,1001.0,39.0,3.9,2379.0,2379.0,474.0,19.9,887.0,887.0,407.0,45.9
35025,68127.0,68127.0,8006.0,11.8,21149.0,21149.0,648.0,3.1,39468.0,39468.0,3878.0,9.8,7510.0,7510.0,3480.0,46.3
35027,19313.0,19313.0,3573.0,18.5,3609.0,3609.0,244.0,6.8,10305.0,10305.0,1493.0,14.5,5399.0,5399.0,1836.0,34.0
35028,18266.0,18266.0,1721.0,9.4,4168.0,4168.0,64.0,1.5,10975.0,10975.0,736.0,6.7,3123.0,3123.0,921.0,29.5
35029,23890.0,23890.0,4984.0,20.9,6382.0,6382.0,298.0,4.7,12571.0,12571.0,2314.0,18.4,4937.0,4937.0,2372.0,48.0
35031,72507.0,72507.0,12118.0,16.7,21263.0,21263.0,974.0,4.6,42961.0,42961.0,6501.0,15.1,8283.0,8283.0,4643.0,56.1
35033,4563.0,4563.0,1260.0,27.6,852.0,852.0,4.0,0.5,2560.0,2560.0,693.0,27.1,1151.0,1151.0,563.0,48.9
35035,60523.0,60523.0,10187.0,16.8,15422.0,15422.0,614.0,4.0,34444.0,34444.0,5150.0,15.0,10657.0,10657.0,4423.0,41.5
35037,8323.0,8323.0,1871.0,22.5,1853.0,1853.0,94.0,5.1,4444.0,4444.0,805.0,18.1,2026.0,2026.0,972.0,48.0
35039,39092.0,39092.0,6280.0,16.1,9316.0,9316.0,138.0,1.5,22763.0,22763.0,3143.0,13.8,7013.0,7013.0,2999.0,42.8
35041,18504.0,18504.0,3186.0,17.2,4650.0,4650.0,298.0,6.4,11325.0,11325.0,1699.0,15.0,2529.0,2529.0,1189.0,47.0
35043,139869.0,139869.0,18412.0,13.2,33648.0,33648.0,1215.0,3.6,83299.0,83299.0,8683.0,10.4,22922.0,22922.0,8514.0,37.1
35045,126082.0,126082.0,18712.0,14.8,34602.0,34602.0,1133.0,3.3,74403.0,74403.0,9769.0,13.1,17077.0,17077.0,7810.0,45.7
35047,27441.0,27441.0,7822.0,28.5,5606.0,5606.0,474.0,8.5,16467.0,16467.0,4463.0,27.1,5368.0,5368.0,2885.0,53.7
35049,147297.0,147297.0,18933.0,12.9,27989.0,27989.0,980.0,3.5,86768.0,86768.0,8387.0,9.7,32540.0,32540.0,9566.0,29.4
35051,10881.0,10881.0,2842.0,26.1,1796.0,1796.0,51.0,2.8,5344.0,5344.0,1148.0,21.5,3741.0,3741.0,1643.0,43.9
35053,16894.0,16894.0,4482.0,26.5,3883.0,3883.0,357.0,9.2,9910.0,9910.0,2510.0,25.3,3101.0,3101.0,1615.0,52.1
35055,32709.0,32709.0,6241.0,19.1,6044.0,6044.0,228.0,3.8,18791.0,18791.0,3196.0,17.0,7874.0,7874.0,2817.0,35.8
35057,15134.0,15134.0,2575.0,17.0,3293.0,3293.0,123.0,3.7,8840.0,8840.0,1335.0,15.1,3001.0,3001.0,1117.0,37.2
35059,3535.0,3535.0,742.0,21.0,790.0,790.0,23.0,2.9,1952.0,1952.0,391.0,20.0,793.0,793.0,328.0,41.4
35061,74405.0,74405.0,14381.0,19.3,18149.0,18149.0,925.0,5.1,43779.0,43779.0,7763.0,17.7,12477.0,12477.0,5693.0,45.6
36001,303585.0,303585.0,33878.0,11.2,57074.0,57074.0,2287.0,4.0,199492.0,199492.0,17803.0,8.9,47019.0,47019.0,13788.0,29.3
36003,46552.0,46552.0,7447.0,16.0,9586.0,9586.0,645.0,6.7,28798.0,28798.0,3653.0,12.7,8168.0,8168.0,3149.0,38.6
36005,1416810.0,1416810.0,209900.0,14.8,360496.0,360496.0,21561.0,6.0,890955.0,890955.0,116970.0,13.1,165359.0,165359.0,71369.0,43.2
36007,191590.0,191590.0,29877.0,15.6,37826.0,37826.0,2445.0,6.5,119571.0,119571.0,15465.0,12.9,34193.0,34193.0,11967.0,35.0
36009,76884.0,76884.0,12172.0,15.8,17351.0,17351.0,1060.0,6.1,45870.0,45870.0,6013.0,13.1,13663.0,13663.0,5099.0,37.3
36011,74300.0,74300.0,10965.0,14.8,15529.0,15529.0,964.0,6.2,45425.0,45425.0,5373.0,11.8,13346.0,13346.0,4628.0,34.7
36013,127138.0,127138.0,19722.0,15.5,26673.0,26673.0,1541.0,5.8,76757.0,76757.0,10217.0,13.3,23708.0,23708.0,7964.0,33.6
36015,82378.0,82378.0,12723.0,15.4,18602.0,18602.0,1292.0,6.9,49200.0,49200.0,6340.0,12.9,14576.0,14576.0,5091.0,34.9
36017,47740.0,47740.0,9174.0,19.2,10074.0,10074.0,779.0,7.7,28419.0,28419.0,4847.0,17.1,9247.0,9247.0,3548.0,38.4
36019,76283.0,76283.0,12020.0,15.8,14529.0,14529.0,998.0,6.9,49313.0,49313.0,6400.0,13.0,12441.0,12441.0,4622.0,37.2
36021,59273.0,59273.0,9367.0,15.8,10700.0,10700.0,716.0,6.7,35630.0,35630.0,4522.0,12.7,12943.0,12943.0,4129.0,31.9
36023,47652.0,47652.0,6249.0,13.1,9433.0,9433.0,536.0,5.7,30965.0,30965.0,3173.0,10.2,7254.0,7254.0,2540.0,35.0
36025,45062.0,45062.0,7324.0,16.3,7808.0,7808.0,569.0,7.3,26925.0,26925.0,3251.0,12.1,10329.0,10329.0,3504.0,33.9
36027,285918.0,285918.0,37415.0,13.1,56530.0,56530.0,2922.0,5.2,182405.0,182405.0,18843.0,10.3,46983.0,46983.0,15650.0,33.3
36029,908252.0,908252.0,119937.0,13.2,188171.0,188171.0,8945.0,4.8,566615.0,566615.0,60575.0,10.7,153466.0,153466.0,50417.0,32.9
36031,35351.0,35351.0,5953.0,16.8,6280.0,6280.0,308.0,4.9,21015.0,21015.0,2744.0,13.1,8056.0,8056.0,2901.0,36.0
36033,45937.0,45937.0,7092.0,15.4,9757.0,9757.0,694.0,7.1,28261.0,28261.0,3763.0,13.3,7919.0,7919.0,2635.0,33.3
36035,52990.0,52990.0,8420.0,15.9,10903.0,10903.0,878.0,8.1,32428.0,32428.0,4471.0,13.8,9659.0,9659.0,3071.0,31.8
36037,57637.0,57637.0,8664.0,15.0,11934.0,11934.0,771.0,6.5,35596.0,35596.0,4295.0,12.1,10107.0,10107.0,3598.0,35.6
36039,44687.0,44687.0,6225.0,13.9,7984.0,7984.0,199.0,2.5,26969.0,26969.0,3339.0,12.4,9734.0,9734.0,2687.0,27.6
36041,4550.0,4550.0,1163.0,25.6,632.0,632.0,16.0,2.5,2601.0,2601.0,405.0,15.6,1317.0,1317.0,742.0,56.3
36043,61854.0,61854.0,9720.0,15.7,13047.0,13047.0,938.0,7.2,37045.0,37045.0,5024.0,13.6,11762.0,11762.0,3758.0,32.0
36045,102603.0,102603.0,14598.0,14.2,27738.0,27738.0,1471.0,5.3,60607.0,60607.0,7935.0,13.1,14258.0,14258.0,5192.0,36.4
36047,2588145.0,2588145.0,265081.0,10.2,599373.0,599373.0,15256.0,2.5,1652156.0,1652156.0,121086.0,7.3,336616.0,336616.0,128739.0,38.2
36049,26366.0,26366.0,3830.0,14.5,6192.0,6192.0,392.0,6.3,15692.0,15692.0,1735.0,11.1,4482.0,4482.0,1703.0,38.0
36051,61252.0,61252.0,7985.0,13.0,11572.0,11572.0,609.0,5.3,39345.0,39345.0,4224.0,10.7,10335.0,10335.0,3152.0,30.5
36053,70843.0,70843.0,8977.0,12.7,13919.0,13919.0,439.0,3.2,45067.0,45067.0,4775.0,10.6,11857.0,11857.0,3763.0,31.7
36055,737093.0,737093.0,100026.0,13.6,156907.0,156907.0,9130.0,5.8,463179.0,463179.0,53905.0,11.6,117007.0,117007.0,36991.0,31.6
36057,48655.0,48655.0,7982.0,16.4,11274.0,11274.0,742.0,6.6,28963.0,28963.0,4197.0,14.5,8418.0,8418.0,3043.0,36.1
36059,1346651.0,1346651.0,112217.0,8.3,294860.0,294860.0,6806.0,2.3,825713.0,825713.0,44393.0,5.4,226078.0,226078.0,61018.0,27.0
36061,1621687.0,1621687.0,166821.0,10.3,235573.0,235573.0,7027.0,3.0,1134362.0,1134362.0,75948.0,6.7,251752.0,251752.0,83846.0,33.3
36063,209648.0,209648.0,29186.0,13.9,42784.0,42784.0,1960.0,4.6,129631.0,129631.0,15521.0,12.0,37233.0,37233.0,11705.0,31.4
36065,223217.0,223217.0,32735.0,14.7,48890.0,48890.0,2426.0,5.0,135076.0,135076.0,16770.0,12.4,39251.0,39251.0,13539.0,34.5
36067,459222.0,459222.0,57931.0,12.6,99907.0,99907.0,5283.0,5.3,286859.0,286859.0,30346.0,10.6,72456.0,72456.0,22302.0,30.8
36069,108574.0,108574.0,13529.0,12.5,22525.0,22525.0,675.0,3.0,65922.0,65922.0,6698.0,10.2,20127.0,20127.0,6156.0,30.6
36071,369400.0,369400.0,44101.0,11.9,96906.0,96906.0,4189.0,4.3,223460.0,223460.0,23032.0,10.3,49034.0,49034.0,16880.0,34.4
36073,38540.0,38540.0,6458.0,16.8,8165.0,8165.0,706.0,8.6,23761.0,23761.0,3270.0,13.8,6614.0,6614.0,2482.0,37.5
36075,118412.0,118412.0,18101.0,15.3,25425.0,25425.0,1825.0,7.2,75060.0,75060.0,9837.0,13.1,17927.0,17927.0,6439.0,35.9
36077,59581.0,59581.0,8268.0,13.9,9788.0,9788.0,440.0,4.5,38133.0,38133.0,4047.0,10.6,11660.0,11660.0,3781.0,32.4
36079,98561.0,98561.0,10017.0,10.2,20257.0,20257.0,642.0,3.2,62432.0,62432.0,4601.0,7.4,15872.0,15872.0,4774.0,30.1
36081,2283272.0,2283272.0,216992.0,9.5,465108.0,465108.0,14122.0,3.0,1487855.0,1487855.0,95990.0,6.5,330309.0,330309.0,106880.0,32.4
36083,157677.0,157677.0,21366.0,13.6,31696.0,31696.0,1538.0,4.9,101454.0,101454.0,11571.0,11.4,24527.0,24527.0,8257.0,33.7
36085,469981.0,469981.0,46798.0,10.0,104324.0,104324.0,2665.0,2.6,294703.0,294703.0,22789.0,7.7,70954.0,70954.0,21344.0,30.1
36087,321618.0,321618.0,29999.0,9.3,89920.0,89920.0,2556.0,2.8,183210.0,183210.0,12538.0,6.8,48488.0,48488.0,14905.0,30.7
36089,105917.0,105917.0,17078.0,16.1,22380.0,22380.0,1362.0,6.1,66538.0,66538.0,8614.0,12.9,16999.0,16999.0,7102.0,41.8
36091,224396.0,224396.0,25180.0,11.2,46907.0,46907.0,2040.0,4.3,139626.0,139626.0,11996.0,8.6,37863.0,37863.0,11144.0,29.4
36093,153101.0,153101.0,19762.0,12.9,33390.0,33390.0,1096.0,3.3,95345.0,95345.0,10663.0,11.2,24366.0,24366.0,8003.0,32.8
36095,31286.0,31286.0,5027.0,16.1,5655.0,5655.0,330.0,5.8,19276.0,19276.0,2483.0,12.9,6355.0,6355.0,2214.0,34.8
36097,17804.0,17804.0,3014.0,16.9,3508.0,3508.0,254.0,7.2,10792.0,10792.0,1583.0,14.7,3504.0,3504.0,1177.0,33.6
36099,31836.0,31836.0,5422.0,17.0,6855.0,6855.0,536.0,7.8,18947.0,18947.0,2708.0,14.3,6034.0,6034.0,2178.0,36.1
36101,95781.0,95781.0,14839.0,15.5,21162.0,21162.0,1255.0,5.9,57464.0,57464.0,7850.0,13.7,17155.0,17155.0,5734.0,33.4
36103,1474764.0,1474764.0,141672.0,9.6,322302.0,322302.0,9920.0,3.1,920343.0,920343.0,66658.0,7.2,232119.0,232119.0,65094.0,28.0
36105,73075.0,73075.0,12002.0,16.4,15949.0,15949.0,1067.0,6.7,43973.0,43973.0,5950.0,13.5,13153.0,13153.0,4985.0,37.9
36107,48665.0,48665.0,7106.0,14.6,10478.0,10478.0,576.0,5.5,28984.0,28984.0,3297.0,11.4,9203.0,9203.0,3233.0,35.1
36109,102106.0,102106.0,9285.0,9.1,15037.0,15037.0,499.0,3.3,73873.0,73873.0,5365.0,7.3,13196.0,13196.0,3421.0,25.9
36111,175004.0,175004.0,24210.0,13.8,32235.0,32235.0,1799.0,5.6,110215.0,110215.0,11605.0,10.5,32554.0,32554.0,10806.0,33.2
36113,63886.0,63886.0,9503.0,14.9,11932.0,11932.0,791.0,6.6,38815.0,38815.0,4863.0,12.5,13139.0,13139.0,3849.0,29.3
36115,58820.0,58820.0,8614.0,14.6,11900.0,11900.0,578.0,4.9,35982.0,35982.0,4438.0,12.3,10938.0,10938.0,3598.0,32.9
36117,89965.0,89965.0,13331.0,14.8,19687.0,19687.0,1329.0,6.8,54662.0,54662.0,6604.0,12.1,15616.0,15616.0,5398.0,34.6
36119,956399.0,956399.0,89947.0,9.4,215679.0,215679.0,6115.0,2.8,587201.0,587201.0,38616.0,6.6,153519.0,153519.0,45216.0,29.5
36121,37721.0,37721.0,5232.0,13.9,8064.0,8064.0,486.0,6.0,23024.0,23024.0,2553.0,11.1,6633.0,6633.0,2193.0,33.1
36123,24671.0,24671.0,3083.0,12.5,5612.0,5612.0,245.0,4.4,14363.0,14363.0,1254.0,8.7,4696.0,4696.0,1584.0,33.7
37001,159436.0,159436.0,22761.0,14.3,36182.0,36182.0,1795.0,5.0,97780.0,97780.0,11433.0,11.7,25474.0,25474.0,9533.0,37.4
37003,35838.0,35838.0,6510.0,18.2,7602.0,7602.0,470.0,6.2,21326.0,21326.0,3439.0,16.1,6910.0,6910.0,2601.0,37.6
37005,10850.0,10850.0,2533.0,23.3,1943.0,1943.0,142.0,7.3,6183.0,6183.0,1199.0,19.4,2724.0,2724.0,1192.0,43.8
37007,23522.0,23522.0,4195.0,17.8,4932.0,4932.0,255.0,5.2,14365.0,14365.0,2152.0,15.0,4225.0,4225.0,1788.0,42.3
37009,26523.0,26523.0,4166.0,15.7,4884.0,4884.0,139.0,2.8,15389.0,15389.0,1977.0,12.8,6250.0,6250.0,2050.0,32.8
37011,15019.0,15019.0,2991.0,19.9,2631.0,2631.0,60.0,2.3,8782.0,8782.0,1408.0,16.0,3606.0,3606.0,1523.0,42.2
37013,46872.0,46872.0,8824.0,18.8,9745.0,9745.0,352.0,3.6,26555.0,26555.0,4399.0,16.6,10572.0,10572.0,4073.0,38.5
37015,18355.0,18355.0,3902.0,21.3,3498.0,3498.0,158.0,4.5,10872.0,10872.0,1872.0,17.2,3985.0,3985.0,1872.0,47.0
37017,33495.0,33495.0,6850.0,20.5,7091.0,7091.0,361.0,5.1,19803.0,19803.0,3691.0,18.6,6601.0,6601.0,2798.0,42.4
37019,125893.0,125893.0,21978.0,17.5,20611.0,20611.0,1148.0,5.6,68579.0,68579.0,10379.0,15.1,36703.0,36703.0,10451.0,28.5
37021,250737.0,250737.0,34184.0,13.6,48198.0,48198.0,2218.0,4.6,156071.0,156071.0,16660.0,10.7,46468.0,46468.0,15306.0,32.9
37023,87354.0,87354.0,17831.0,20.4,17155.0,17155.0,888.0,5.2,53560.0,53560.0,9646.0,18.0,16639.0,16639.0,7297.0,43.9
37025,200057.0,200057.0,21234.0,10.6,52236.0,52236.0,2001.0,3.8,122691.0,122691.0,10217.0,8.3,25130.0,25130.0,9016.0,35.9
37027,80953.0,80953.0,14780.0,18.3,16862.0,16862.0,860.0,5.1,48935.0,48935.0,7939.0,16.2,15156.0,15156.0,5981.0,39.5
37029,10303.0,10303.0,1402.0,13.6,2491.0,2491.0,33.0,1.3,6030.0,6030.0,777.0,12.9,1782.0,1782.0,592.0,33.2
37031,67464.0,67464.0,13228.0,19.6,12402.0,12402.0,1121.0,9.0,39127.0,39127.0,6328.0,16.2,15935.0,15935.0,5779.0,36.3
37033,21862.0,21862.0,4008.0,18.3,4311.0,4311.0,171.0,4.0,13126.0,13126.0,2021.0,15.4,4425.0,4425.0,1816.0,41.0
37035,155210.0,155210.0,22052.0,14.2,35327.0,35327.0,1252.0,3.5,93905.0,93905.0,11661.0,12.4,25978.0,25978.0,9139.0,35.2
37037,69132.0,69132.0,10548.0,15.3,14332.0,14332.0,666.0,4.6,38938.0,38938.0,4811.0,12.4,15862.0,15862.0,5071.0,32.0
37039,27377.0,27377.0,5649.0,20.6,4763.0,4763.0,210.0,4.4,14954.0,14954.0,2493.0,16.7,7660.0,7660.0,2946.0,38.5
37041,13943.0,13943.0,2183.0,15.7,2993.0,2993.0,181.0,6.0,7808.0,7808.0,931.0,11.9,3142.0,3142.0,1071.0,34.1
37043,10787.0,10787.0,1986.0,18.4,1883.0,1883.0,63.0,3.3,5751.0,5751.0,959.0,16.7,3153.0,3153.0,964.0,30.6
37045,96923.0,96923.0,15736.0,16.2,21438.0,21438.0,723.0,3.4,58233.0,58233.0,8382.0,14.4,17252.0,17252.0,6631.0,38.4
37047,53391.0,53391.0,10692.0,20.0,12083.0,12083.0,636.0,5.3,30877.0,30877.0,5451.0,17.7,10431.0,10431.0,4605.0,44.1
37049,95269.0,95269.0,15960.0,16.8,22749.0,22749.0,1321.0,5.8,54345.0,54345.0,8104.0,14.9,18175.0,18175.0,6535.0,36.0
37051,301654.0,301654.0,51395.0,17.0,82307.0,82307.0,5633.0,6.8,182869.0,182869.0,29421.0,16.1,36478.0,36478.0,16341.0,44.8
37053,25369.0,25369.0,3711.0,14.6,5742.0,5742.0,353.0,6.1,15718.0,15718.0,2039.0,13.0,3909.0,3909.0,1319.0,33.7
37055,35552.0,35552.0,4775.0,13.4,6905.0,6905.0,222.0,3.2,21494.0,21494.0,2586.0,12.0,7153.0,7153.0,1967.0,27.5
37057,162851.0,162851.0,26141.0,16.1,36760.0,36760.0,1883.0,5.1,98057.0,98057.0,13429.0,13.7,28034.0,28034.0,10829.0,38.6
37059,41666.0,41666.0,6493.0,15.6,9022.0,9022.0,602.0,6.7,24526.0,24526.0,2895.0,11.8,8118.0,8118.0,2996.0,36.9
37061,58660.0,58660.0,11415.0,19.5,14384.0,14384.0,635.0,4.4,34253.0,34253.0,6024.0,17.6,10023.0,10023.0,4756.0,47.5
37063,300915.0,300915.0,30212.0,10.0,65544.0,65544.0,2120.0,3.2,199734.0,199734.0,16354.0,8.2,35637.0,35637.0,11738.0,32.9
37065,52689.0,52689.0,8854.0,16.8,12192.0,12192.0,344.0,2.8,30992.0,30992.0,4894.0,15.8,9505.0,9505.0,3616.0,38.0
37067,368426.0,368426.0,37783.0,10.3,86695.0,86695.0,2302.0,2.7,226309.0,226309.0,18588.0,8.2,55422.0,55422.0,16893.0,30.5
37069,63973.0,63973.0,10049.0,15.7,14574.0,14574.0,826.0,5.7,39319.0,39319.0,5168.0,13.1,10080.0,10080.0,4055.0,40.2
37071,214551.0,214551.0,33579.0,15.7,49413.0,49413.0,2405.0,4.9,132424.0,132424.0,18433.0,13.9,32714.0,32714.0,12741.0,38.9
37073,11488.0,11488.0,2514.0,21.9,2398.0,2398.0,241.0,10.1,6910.0,6910.0,1247.0,18.0,2180.0,2180.0,1026.0,47.1
